"ID Riesgo - prefix","ID Riesgo - number","ID Riesgo","ID Site - prefix","ID Site - number","ID Site",Estado,Autor,"Ultimo cambio","Fecha de CreaciÃ³n",Priorizado,"Fecha SoluciÃ³n Riesgo","Motivo del Riesgo","Criticidad del Riesgo","Fecha Necesidad","Impacto del Punto","Gravedad del Riesgo",Descripcion,"ID Legacy"
RM,1217,RM-1217,SPA-MX,44,SPA-MX00044,Abierto,"Delgado Alejandro","2023-12-05 15:28:00",2023-05-10,,,,"criticidad muy alta < 3 meses",2024-02-12,,1,"Es una renego por anticipaciÃ³n que vence en 2024 pero lo cierto es que es complicado. Cobran miucho e ingresamos menos",232838
RM,10063,RM-10063,SPA-HX,9505,SPA-HX09505,Cerrado,"Alexandre GOMBA","2023-12-05 15:23:30",2023-06-25,,2023-10-26,,"criticidad baja > 9 meses",2024-11-24,,,"EstÃ¡n poniendo problemas de acceso. DetrÃ¡s un LA. Lanzamos SF",233702
RM,1684,RM-1684,SPA-SE,351,SPA-SE00351,Cerrado,"Delgado Alejandro","2023-12-05 15:41:15",2020-01-31,,2020-04-27,,"criticidad muy alta < 3 meses",2020-03-28,,,"obras en la propiedad, se mete en repliegue para lanzar SF ( solo Lote 2) y ver si es necesaria la supervisiÃ³n de obra.",116001
RM,1871,RM-1871,SPA-MA,2602,SPA-MA02602,Abierto,"Jose-Francisco Ibanez-Castilla","2023-12-05 15:41:54",2023-07-26,,,,"criticidad muy alta < 3 meses",2024-02-05,,1,"Recibido burofax en tiempo y forma",234241
RM,573,RM-573,SPA-MA,2508,SPA-MA02508,Abierto,"Delgado Alejandro","2023-12-05 15:28:27",2021-12-01,,,,"criticidad muy alta < 3 meses",2023-06-26,,2,"W48: Incluimos el punto en riesgo, existen restricciones al despliegue y el vencimiento del contrato es el 29/06/2023 y estamos esperando que exigan un incremento de renta sustancial. Es necesario lanzar SF para buscar alternativa.",221100
RM,1403,RM-1403,SPA-CR,3088,SPA-CR03088,Cerrado,"Delgado Alejandro","2023-12-05 15:40:01",2019-06-26,,2020-03-04,,"criticidad baja > 9 meses",2024-12-29,,,"EnvÃ­an burofax por no mostrarse conforme con las circunstancias y condiciones determinadas en caso de prÃ³rroga del contrato de fecha 29 de diciembre de 1999, en la actualidad el terreno sobre el que se sustenta la cesiÃ³n ha pasado de la catalogaciÃ³n de rustico a urbano.",82124
RM,64,RM-64,SPA-BI,430,SPA-BI00430,Cerrado,"Delgado Alejandro","2023-12-05 15:23:37",2022-08-11,,2023-10-25,,"criticidad alta < 6 meses",2024-03-03,,2,"W32:Se incluye punto en riesgo. La propiedad ha enviado burofax de no renovaciÃ³n de contrato.",227111
RM,872,RM-872,SPA-SE,258,SPA-SE00258,Abierto,"Delgado Alejandro","2023-12-05 15:28:12",2022-02-01,,,,"criticidad baja > 9 meses",2028-07-14,,2,"W05: Se incluye el punto como riesgo de Telecom IbÃ©rica.",222143
RM,10127,RM-10127,SPA-CX,9094,SPA-CX09094,Abierto,"Alexandre GOMBA","2023-12-05 15:40:22",2023-10-31,,,,"criticidad muy alta < 3 meses",2023-11-16,,1,"Recibido burofax en tiempo y forma. AdemÃ¡s hay que confirmar lo que traslada que deja el local en 30 dÃ­as desde la fecha de notificaciÃ³n el 16/10/23",235958
RM,1336,RM-1336,SPA-BX,449,SPA-BX00449,Cerrado,"Delgado Alejandro","2023-12-05 15:40:07",2019-11-26,,2020-08-25,,"criticidad baja > 9 meses",2023-11-30,,,"Recibido burofax de la propiedad comunicando que por polÃ­tica de empresa no quieren antenas en sus edificios, por lo que nos comunican ya que a vencimiento tenemos que desmontar.",103280
RM,1305,RM-1305,SPA-BA,347,SPA-BA00347,Abierto,"Delgado Alejandro","2023-12-05 15:41:57",2019-07-17,,,,"criticidad muy alta < 3 meses",2021-03-07,,2,"recibido burofax de T.I. comunicando la rescisiÃ³n con fecha 7/3/21",86231
RM,1045,RM-1045,SPA-TX,7743,SPA-TX07743,Abierto,"Delgado Alejandro","2023-12-05 15:40:57",2023-02-05,,,,"criticidad media < 9 meses",2024-07-21,,1,"Esta propiedad nos ha comunicado la no renovaciÃ³n por mail , le he contestado que necesitamos que envÃ­en burofax y le he pedido disculpas por todas sus quejas indicÃ¡ndole que quedamos a su entera disposiciÃ³n para ver como podemos hacerle cambiar de opiniÃ³n.",230588
RM,10119,RM-10119,SPA-BX,1900,SPA-BX01900,Abierto,"Alexandre GOMBA","2023-12-05 15:41:10",2023-10-31,,,,"criticidad alta < 6 meses",2024-05-28,,1,"BUROFAX EN TIEMPO Y FORMA",235963
RM,10141,RM-10141,SPA-PO,4041,SPA-PO04041,Abierto,"Alexandre GOMBA","2023-12-05 15:40:21",2023-10-27,,,,"criticidad alta < 6 meses",2024-05-05,,1,"La propiedad nos ha enviado carta certificada denunciando la no renovaciÃ³n del contrato a su vencimiento el 05/05/2024. En AnticipaciÃ³n se diÃ³ abort a la negociaciÃ³n por las altas pretensiones de la propiedad.",235906
RM,1089,RM-1089,SPA-VX,1302,SPA-VX01302,Abierto,"Delgado Alejandro","2023-12-05 15:23:27",2022-09-23,,,,"criticidad muy alta < 3 meses",2024-02-19,,1,"W38:Se incluye punto en riesgo. Se ha recibido burofax de rescisiÃ³n por parte de la propiedad por problemas de ruido.",228214
RM,676,RM-676,SPA-MX,383,SPA-MX00383,Abierto,"Delgado Alejandro","2023-12-05 15:24:16",2022-05-05,,,,"criticidad baja > 9 meses",2026-01-17,,2,"W18 2022: Se incluye el punto en riesgo, recibido burofax de rescisiÃ³n con fecha de vencimiento 17/01/2026.",225136
RM,179,RM-179,SPA-BX,1427,SPA-BX01427,Cerrado,"Delgado Alejandro","2023-12-05 15:24:16",2022-11-20,,2023-06-02,,"criticidad alta < 6 meses",2023-10-18,,,"El Cap del Departament de Projectes ArquitectÃ²nics del ajuntament de Barcelona, me contesta que la ejecuciÃ³n de la obra se harÃ­a en la segunda mitad del prÃ³ximo aÃ±o 2023.
La nueva caja del ascensor ocuparÃ¡ TODO el espacio que actualmente ocupan las antenas y el cuarto con la electrÃ³nica. 
Por lo tanto se deberÃ­a retirar toda la infraestructura y reubicarla. Si es necesario se puede hacer una reuniÃ³n, puede ser in situ para comentarlo y explorar posibles alternativas de ubicaciÃ³n.
Marc Pinedo Grau",229110
RM,10038,RM-10038,SPA-VX,1510,SPA-VX01510,Abierto,"Alexandre GOMBA","2023-12-12 18:23:08",2023-09-24,,,,"criticidad alta < 6 meses",2024-05-03,,1,"La propiedad es un bufette de abogados. Quieren que adaptemos la superficie a lo contratado o rescinden. NOrtificaco por burorax",235445
RM,1346,RM-1346,SPA-BX,1589,SPA-BX01589,Abierto,"Delgado Alejandro","2023-12-05 15:29:09",2020-03-18,,,,"criticidad muy alta < 3 meses",2022-06-01,,2,"Repliegues: Gestion de riesgos.- LegalizaciÃ³n, tiene preaviso de precinto desde Julio 2019 q no se atendiÃ³ porque estaba previsto su desmontaje. Ahora que ha cambiado se intenta subsanar fuera de plazo",126180
RM,941,RM-941,SPA-SS,5802,SPA-SS05802,Abierto,"Delgado Alejandro","2023-12-05 15:28:46",2021-09-17,,,,"criticidad muy alta < 3 meses",2023-12-01,,1,"W37, Se incluyen los siguientes sitios como riesgo: (SS5802- BI0805 - BI0051 - SS5437 ), a priori parecÃ­a que habÃ­a solo bloqueo por el 5g, pero lo que existe es un bloqueo total del site.",211041
RM,10024,RM-10024,SPA-MA,2616,SPA-MA02616,Abierto,"Alexandre GOMBA","2023-12-12 18:23:22",2023-10-01,,,,"criticidad muy alta < 3 meses",2024-03-02,,1,"Esta propiedad ha enviado burofax de rescisiÃ³n. Ademas estÃ¡ bloqueando trabajos del piloto 2.0 3,5 OSP",235524
RM,100,RM-100,SPA-BU,4146,SPA-BU04146,Abierto,"Delgado Alejandro","2023-12-05 15:27:24",2022-02-28,,,,"criticidad muy alta < 3 meses",2023-12-01,,2,"W09 2022:  Se declara el punto en riesgo para buscar alternativa. El tema que antes de los 6 meses que se prorrogara el contrato, la propiedad enviÃ³ burofax queriendo mejorar las condiciones, entonces se comenzÃ³ a negociar a con ellos, pero los dos herederos de la propiedad no se ponen de acuerdo, e incluso se amenazaban entre ellos en ir a la justicia, se comenzÃ³ en 2015 la rng y se cerrÃ³ en 2019, sin haber firmado ningÃºn contrato donde estuvieran de acuerdoâ¦.",222925
RM,1650,RM-1650,SPA-OX,7301,SPA-OX07301,Cerrado,"Delgado Alejandro","2023-12-05 15:40:32",2020-11-11,,2021-02-22,,"criticidad baja > 9 meses",2027-07-27,,,"W46: La propiedad nos indica que no acepta su situaciÃ³n econÃ³mica actual y quiere un aumento hasta los 9K anuales. Tenemos que buscar adicionalmente alternativa.",164492
RM,1420,RM-1420,SPA-CU,8452,SPA-CU08452,Cerrado,"Delgado Alejandro","2023-12-05 15:41:30",2019-09-05,,2019-11-18,,"criticidad muy alta < 3 meses",2019-12-23,,,"Recibido burofax, nos comunican la rescisiÃ³n del contrato con fecha 13/12/19",91310
RM,38,RM-38,SPA-AX,9,SPA-AX00009,Abierto,"Delgado Alejandro","2023-12-12 18:23:18",2023-01-26,Si,,,"criticidad muy alta < 3 meses",2024-03-17,,1,"Tenemos problema a la vista: posible repliegue en 2024, de un nodo P1 con 29 dependencias OSP. 
La propiedad no permite que se instale la F.O. Quiere que se desmonte la estaciÃ³n sin mÃ¡s, nos indica que no se trata de un tema econÃ³mico, estÃ¡ viviendo allÃ­ y quiere que la torre desaparezca en cuanto el contrato lo permita.

Le hemos preguntado si nos permitirÃ­a hacer la zanja a cambio de alguna compensaciÃ³n y tampoco, no va a permitir que rompan el suelo para 1 aÃ±o que queda de contrato y sin posibilidad de continuidad.",230399
RM,1556,RM-1556,SPA-MA,2808,SPA-MA02808,Abierto,"Delgado Alejandro","2023-12-05 15:41:18",2019-11-11,,,,"criticidad media < 9 meses",2024-07-19,,1,"Orden de DemoliciÃ³n",100701
RM,70,RM-70,SPA-BU,6,SPA-BU00006,Cerrado,"Delgado Alejandro","2023-12-05 15:27:26",2022-12-19,,2023-01-07,,"criticidad alta < 6 meses",2023-05-21,,,"W49 2022:  Se recibe burofax en tiempo y forma",229641
RM,1250,RM-1250,SPA-VI,9862,SPA-VI09862,Abierto,"Delgado Alejandro","2023-12-05 15:28:04",2023-05-26,,,,"criticidad muy alta < 3 meses",2023-11-06,,1,"RECIBIDO BUROFAX EN TIEMPO Y FORMA",233184
RM,557,RM-557,SPA-LU,8081,SPA-LU08081,Cerrado,"Delgado Alejandro","2023-12-05 15:28:05",2022-02-04,,2022-09-21,,"criticidad alta < 6 meses",2023-01-25,,,"W05: Recibido burofax de rescisiÃ³n con fecha de vencimiento 25/01/2023.",222224
RM,10034,RM-10034,SPA-MU,153,SPA-MU00153,Abierto,"Alexandre GOMBA","2023-12-05 15:28:55",2023-09-24,,,,"criticidad muy alta < 3 meses",2023-10-15,,1,"Es un contrato que vence en 2023 y no pone nada de prÃ³rrogas, Hay que renegociar urgente y confirar si tienen prevision de algÃºn plan urbanÃ­stico que haga que tengamos que retirar la instalaciÃ³n",235449
RM,1643,RM-1643,SPA-OR,9500,SPA-OR09500,Cerrado,"Delgado Alejandro","2023-12-05 15:42:19",2019-03-18,,2019-05-29,,"criticidad baja > 9 meses",2019-12-20,,,"Repliegues: Gestion de riesgos",68288
RM,1143,RM-1143,SPA-ZX,358,SPA-ZX00358,Cerrado,"Delgado Alejandro","2023-12-05 15:43:20",2018-10-26,,2019-01-16,,"criticidad baja > 9 meses",2019-08-10,,,,48348
RM,10093,RM-10093,SPA-NA,21,SPA-NA00021,Abierto,"Alexandre GOMBA","2023-12-05 15:24:03",2023-03-24,,,,"criticidad muy alta < 3 meses",2023-12-31,,1,"Tienen decidido denunciar el contrato y no continuar. SegÃºn administrador: ''La Ãºnica razÃ³n, objetiva o no, es que no quieren tener antenas en su cubierta, el tema si es mejor o peor tenerlas en frente, estÃ¡ mÃ¡s que tratado y les da igual. En sucesivas reuniones, ha vuelto a salir el tema y la respuesta es unÃ¡nime, no renuevan el contrato de arrendamiento. No hay ninguna opciÃ³n, lo hemos estado sacando en todas las asambleas y en la Ãºltima ya me dijeron que dejase de comentarlo, que no querÃ­an renovar ni aunque se subiese la rentaââ.",231806
RM,1866,RM-1866,SPA-SE,436,SPA-SE00436,Cerrado,"Jose-Francisco Ibanez-Castilla","2023-12-05 15:24:34",2023-07-12,,2023-09-29,,"criticidad muy alta < 3 meses",2023-07-31,,1,"Hay que declarar en riesgo este site y buscar alternativa y necesitamos identificar a la propiedad porque tendremos que comunicarle la rescisiÃ³n del contrato por incumplimiento del mismo por su parte por no mantener la finca en condiciones que permitan el ejercicio de nuestra actividad.",234004
RM,1498,RM-1498,SPA-IB,25,SPA-IB00025,Cerrado,"Delgado Alejandro","2023-12-05 15:41:45",2019-04-22,,2020-03-18,,"criticidad baja > 9 meses",2029-08-10,,,"Recibido burofax de la propiedad donde nos comunican la rescisiÃ³n del contrato con fecha 10/8/19",73086
RM,1107,RM-1107,SPA-VX,1088,SPA-VX01088,Abierto,"Delgado Alejandro","2023-12-05 15:29:27",2020-09-18,Si,,,"criticidad baja > 9 meses",2025-07-01,,2,"Se ha implementado 5 G sobre instalaciÃ³n con licencia pero sin adecuar, el Ayto apercibe de incoar expediente restauraciÃ³n y EXIGE presentaciÃ³n PROYECTO CON SLIM y no con los 3 mÃ¡stiles existentes (TambiÃ©n hay denuncia vecinos).",155953
RM,10083,RM-10083,SPA-IB,541,SPA-IB00541,Abierto,"Alexandre GOMBA","2023-12-05 15:40:54",2023-09-14,,,,"criticidad muy alta < 3 meses",2023-12-18,,2,"Reabrimos el riesgo porque propiedad del IB0541 SOLICITA el traslado de equipos de un cuarto de la 4Âº planta del hotel a la azotea porque tiene problemas de ruidos y de temperatura.",235290
RM,234,RM-234,SPA-BX,4036,SPA-BX04036,Abierto,"Delgado Alejandro","2023-12-05 15:24:52",2022-03-16,Si,,,"criticidad baja > 9 meses",2025-03-16,,1,"W11 2022: Se incluye el punto en riesgo y busquemos alternativa tenemos contrato hasta 2025, la propiedad es muy complicada no cede a negociaciones y va vender la finca, por lo que podemos tener tambiÃ©n problemas con el nuevo propietario.",223466
RM,1309,RM-1309,SPA-BA,349,SPA-BA00349,Abierto,"Delgado Alejandro","2023-12-05 15:42:19",2019-03-15,,,,"criticidad muy alta < 3 meses",2023-07-19,,3,"El Ayuntamiento en 2015 nos dijo que tenÃ­amos que abandonar todos los operadores la parcela donde estamos. Nos proponen trasladarnos a otra parcela del Ayto, pero llevamos desde entonces estirando el traslado",68098
RM,39,RM-39,SPA-AX,6231,SPA-AX06231,Abierto,"Delgado Alejandro","2023-12-05 15:40:46",2023-02-03,,,,"criticidad alta < 6 meses",2024-04-13,,1,"RECIBIDO BUROFAX DE RESCISION EN TIEMPO Y FORMA",230585
RM,1615,RM-1615,SPA-MX,2520,SPA-MX02520,Cerrado,"Delgado Alejandro","2023-12-05 15:42:16",2019-01-11,,2019-08-28,,"criticidad muy alta < 3 meses",2019-02-28,,,"Incluimos en riesgo este punto por el problema surgido con el Ayuntamiento que considera que en la concesiÃ³n de los terrenos al Club no esta incluida la posibilidad de colocar las antenas de telefonÃ­a mÃ³vil. Se ira a negociar con el Ayuntamiento desde Adient pues estamos todos los operadores, aunque en principio sin mencionar que sabemos que no estÃ¡n de acuerdo con que estemos allÃ­.",55785
RM,10099,RM-10099,SPA-SE,39,SPA-SE00039,Abierto,"Alexandre GOMBA","2023-12-05 15:23:27",2022-09-23,Si,,,"criticidad muy alta < 3 meses",2023-10-07,,1,"W38: Se incluye punto en riesgo; Se ha recibido burofax de rescisiÃ³n por parte de la propiedad.",228213
RM,1540,RM-1540,SPA-MA,2443,SPA-MA02443,Cerrado,"Delgado Alejandro","2023-12-05 15:41:34",2019-10-08,,2019-11-18,,"criticidad baja > 9 meses",2020-08-31,,,"recibido burofax de la propiedad",95687
RM,10058,RM-10058,SPA-PO,4107,SPA-PO04107,Abierto,"Alexandre GOMBA","2023-12-05 15:23:51",2023-09-07,,,,"criticidad baja > 9 meses",2029-05-01,,1,"Denuinciado con mucho tiempo al vencer en 2029. Abrimos riesgo porque piden  que contactemos con ellos porque tienen que hacer unas obras y nos impacta",235216
RM,1202,RM-1202,SPA-LO,8,SPA-LO00008,Abierto,"Delgado Alejandro","2023-12-05 15:28:44",2023-05-22,,,,"criticidad baja > 9 meses",2025-08-09,,1,"RECIBIDO BUROFAX EN TIEMPO Y FOERMA",233085
RM,1255,RM-1255,SPA-VX,1218,SPA-VX01218,Abierto,"Delgado Alejandro","2023-12-05 15:28:35",2023-06-15,,,,"criticidad muy alta < 3 meses",2024-01-11,,1,"Recibido burofax en tiempo y forma",233549
RM,1102,RM-1102,SPA-VX,469,SPA-VX00469,Abierto,"Delgado Alejandro","2023-12-05 15:29:26",2020-08-17,,,,"criticidad muy alta < 3 meses",2021-04-10,,2,"Recibido burofax de Telecom IbÃ©rica para el emplazamiento VX0469 con fecha de vencimiento 10/04/2021",153145
RM,1388,RM-1388,SPA-CC,6136,SPA-CC06136,Cerrado,"Delgado Alejandro","2023-12-05 15:29:27",2020-09-18,,2020-11-30,,"criticidad baja > 9 meses",2031-06-14,,,"Se abre el job preventivamente, la propiedad no ha denunciado pero lo harÃ¡.",155990
RM,1506,RM-1506,SPA-IB,199,SPA-IB00199,Cerrado,"Delgado Alejandro","2023-12-05 15:42:50",2018-10-26,,2021-07-15,,"criticidad muy alta < 3 meses",2020-02-14,,,,48329
RM,566,RM-566,SPA-MA,2405,SPA-MA02405,Cerrado,"Delgado Alejandro","2023-12-05 15:23:56",2022-06-30,,2023-10-19,,"criticidad muy alta < 3 meses",2023-06-18,,,"W26 Se incluye punto en riesgo,  la propiedad ha enviado burofax de rescisiÃ³n en tiempo y en forma; Venc  Junio 2023.",226410
RM,1390,RM-1390,SPA-CA,4804,SPA-CA04804,Abierto,"Delgado Alejandro","2023-12-05 15:41:21",2019-12-10,,,,"criticidad muy alta < 3 meses",2020-07-26,,2,"Recibido burofax de rescisiÃ³n con fecha vencimiento 26/07/2020

TX - NO ES SPUR",107461
RM,1453,RM-1453,SPA-GC,46,SPA-GC00046,Cerrado,"Delgado Alejandro","2023-12-05 15:42:20",2019-03-07,,2019-06-19,,"criticidad baja > 9 meses",2025-02-11,,,"la propiedad comunica que rescinde el contrato con fecha 11/2/20. en principio no quiere renegociar, solo quiere que nos vayamos",66008
RM,10055,RM-10055,SPA-AX,13,SPA-AX00013,Abierto,"Alexandre GOMBA","2023-12-12 18:23:17",2023-09-08,,,,"criticidad media < 9 meses",2024-09-21,,1,"Recibido burofax en tiempo y forma",235220
RM,10131,RM-10131,SPA-HX,9512,SPA-HX09512,Abierto,"Alexandre GOMBA","2023-12-05 15:23:31",2023-11-12,,,,"criticidad baja > 9 meses",2024-10-05,,3,"La propiedad comunica que han decidido en junta quitar la antena, no hay ninguna posibilidad, ni incrementado renta ni nada. AÃºn no han enviado el burofax.",236117
RM,1344,RM-1344,SPA-BX,1504,SPA-BX01504,Cerrado,"Delgado Alejandro","2023-12-05 15:29:26",2020-08-18,,2023-04-20,,"criticidad baja > 9 meses",2024-03-30,,,"Recibido burofax de rescisiÃ³n con fecha de vencimiento 01/12/2020-",153171
RM,1093,RM-1093,SPA-VX,1104,SPA-VX01104,Cerrado,"Delgado Alejandro","2023-12-05 15:24:14",2022-04-27,,2022-06-02,,"criticidad muy alta < 3 meses",2022-10-25,,,"W17 2022: se incluye el punto en riesgo,  recibido burofax de rescisÃ³n con fecha de vencimiento 25/10/2022.",224813
RM,1541,RM-1541,SPA-MA,2588,SPA-MA02588,Abierto,"Delgado Alejandro","2023-12-05 15:40:05",2019-10-07,,,,"criticidad muy alta < 3 meses",2020-04-28,,2,"Repliegues: Gestion de riesgos",95509
RM,1294,RM-1294,SPA-AX,221,SPA-AX00221,Cerrado,"Delgado Alejandro","2023-12-05 15:42:26",2019-01-28,,2019-05-29,,"criticidad media < 9 meses",,,,"Se declara como Recuperado en w06-18 (VAL8467)",58896
RM,407,RM-407,SPA-GR,5887,SPA-GR05887,Abierto,"Delgado Alejandro","2023-12-05 15:27:30",2023-03-27,Si,,,"criticidad media < 9 meses",2024-08-27,,1,"Recibido buofax en tiempo y forma",231855
RM,537,RM-537,SPA-IB,563,SPA-IB00563,Cerrado,"Delgado Alejandro","2023-12-05 15:40:37",2023-03-05,,2023-09-27,,"criticidad muy alta < 3 meses",2023-07-31,,,"Correo de la propiedad: A la vista de la redacciÃ³n de la clÃ¡usula cuarta de VIGENCIA, y ante la falta de notificaciÃ³n fehaciente con seis meses de antelaciÃ³n por parte de la operadora de su voluntad de permanecer en la azotea, enviamos dos burofaxes a la sede de TOTEM en Madrid. El primero el 10 de enero y el segundo el 15 de febrero, comunicando la finalizaciÃ³n del arriendo y rogando el desalojo de la azotea. Como consecuencia, ya no hay arrendamiento alguno. Si quieren ustedes devolver la vigencia al contrato extinto de 2007, el precio que consideramos adecuado es de 18.000 euros. De otro modo, y refiriÃ©ndonos a esos dos burofaxes, deberÃ¡n desmontar cuanto antes y devolver la azotea a su estado original.",231278
RM,10133,RM-10133,SPA-JX,8099,SPA-JX08099,Abierto,"Alexandre GOMBA","2023-12-05 15:24:20",2023-11-01,,,,"criticidad baja > 9 meses",2026-07-02,,2,"En este site la propiedad indica que tiene oferta de terceros, no nos ha dicho exactamente quien. En este site no tenemos LDPD y la fecha de vencimiento es 02/07/2026. Pide renegociaciÃ³n porque el monto que le ofrecen es mayor a lo que cobra actualmente (4526â¬ en SOL).",235970
RM,10137,RM-10137,SPA-MU,313,SPA-MU00313,Abierto,"Alexandre GOMBA","2023-12-05 15:28:53",2023-10-25,,,,"criticidad baja > 9 meses",2024-10-31,,1,"Hay un procedimiento judicial instado por la propiedad que vuelve a ponerse en marcha porque hasta ahora estaba suspendido por otro procedimiento judicial previo con el mismo objeto contra OSP. 

Lo que solicitan en la demanda es tanto la resoluciÃ³n del contrato como el reconocimiento de una indemnizaciÃ³n por valor de unos 20.000â¬ pero de forma muy contradictoria y legalmente confusa. 

Estamos en primera instancia y la contestaciÃ³n a la demanda a mi gusto es bastante buena, lo que significa: Resulte lo que resulte en la sentencia de este procedimiento, tenemos la opciÃ³n de la apelaciÃ³n con lo que tenemos un tiempo todavÃ­a de mÃ¡s de un (1) aÃ±o.",235880
RM,1721,RM-1721,SPA-TE,48,SPA-TE00048,Cerrado,"Delgado Alejandro","2023-12-05 15:41:36",2019-06-03,,2019-08-26,,"criticidad alta < 6 meses",2019-11-02,,,"recibido burofax de la propiedad comunicando la rescisiÃ³n con fecha 2/11/19",79768
RM,1580,RM-1580,SPA-MX,27,SPA-MX00027,Cerrado,"Delgado Alejandro","2023-12-05 15:42:45",2018-11-14,,2020-03-04,,"criticidad baja > 9 meses",2025-12-31,,,"Recibido burofax comunicando el vencimiento del contrato el 15/11/2018",50413
RM,1365,RM-1365,SPA-BX,1618,SPA-BX01618,Cerrado,"Delgado Alejandro","2023-12-05 15:43:28",2018-10-26,,2020-03-17,,"criticidad baja > 9 meses",2019-08-10,,,"NotificaciÃ³n y sanciones que van llegando. Legalizando",48387
