"ID de la condición del beneficiario - prefix","ID de la condición del beneficiario - number","ID de la condición del beneficiario","Id Partes Relacionadas - prefix","Id Partes Relacionadas - number","Id Partes Relacionadas","Id Arrendamiento - prefix","Id Arrendamiento - number","Id Arrendamiento",Estado,Autor,"Ultimo cambio","Fecha de Creación","Fecha de Baja",Exención/Retención,"Renta Anual del Beneficiario",Autofacturación
Cond,25543,Cond-25543,,,-,L,6596,L-06596,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:05",2023-06-16,,No,4000.0,Si
Cond,12369,Cond-12369,RP,258,RP-00258,L,295,L-00295,Activo,"Delgado Alejandro","2023-10-20 17:02:16",2023-05-03,,No,,No
Cond,22906,Cond-22906,RP,7719,RP-07719,L,10437,L-10437,Activo,"Delgado Alejandro","2023-10-20 17:21:22",2023-05-03,,Si,,No
Cond,18142,Cond-18142,RP,4349,RP-04349,L,5863,L-05863,Activo,"Delgado Alejandro","2023-10-20 17:12:38",2023-05-03,,No,,Si
Cond,28046,Cond-28046,RP,20655,RP-20655,L,16419,L-16419,Activo,"Alexandre GOMBA","2023-10-20 16:33:06",2023-10-20,,Si,,No
Cond,20111,Cond-20111,RP,5685,RP-05685,L,7765,L-07765,Activo,"Delgado Alejandro","2023-10-20 17:15:58",2023-05-03,,No,,No
Cond,19858,Cond-19858,RP,5473,RP-05473,L,7545,L-07545,Activo,"Delgado Alejandro","2023-12-12 18:16:47",2023-05-03,,Si,,Si
Cond,18438,Cond-18438,RP,4543,RP-04543,L,6153,L-06153,Activo,"Delgado Alejandro","2023-10-20 17:13:04",2023-05-03,,No,,No
Cond,27045,Cond-27045,RP,649,RP-00649,L,18327,L-18327,Activo,"Alexandre GOMBA","2023-10-20 16:15:09",2023-10-20,,No,,Si
Cond,14795,Cond-14795,RP,1940,RP-01940,L,2727,L-02727,Activo,"Delgado Alejandro","2023-10-20 17:06:29",2023-05-03,,No,,Si
Cond,31995,Cond-31995,RP,21317,RP-21317,L,362,L-00362,Activo,"Alexandre GOMBA","2024-01-18 23:15:54",2024-01-18,,No,,Si
Cond,29616,Cond-29616,RP,349,RP-00349,L,17087,L-17087,Activo,"Alexandre GOMBA","2023-11-16 15:46:31",2023-11-16,,Si,,Si
Cond,26810,Cond-26810,RP,82,RP-00082,L,16766,L-16766,Activo,"Alexandre GOMBA","2023-10-20 16:10:55",2023-10-20,,Si,,Si
Cond,20858,Cond-20858,RP,6296,RP-06296,L,8487,L-08487,Activo,"Delgado Alejandro","2023-10-20 17:17:31",2023-05-03,,No,,Si
Cond,22807,Cond-22807,RP,7634,RP-07634,L,10347,L-10347,Activo,"Delgado Alejandro","2023-10-20 17:21:10",2023-05-03,,No,,No
Cond,26260,Cond-26260,,,-,L,10458,L-10458,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:44",2023-06-16,,No,1500.0,Si
Cond,24838,Cond-24838,,,-,L,3510,L-03510,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:28",2023-06-16,,No,3500.0,No
Cond,28999,Cond-28999,RP,21129,RP-21129,L,13211,L-13211,Activo,"Alexandre GOMBA","2023-10-20 16:50:09",2023-10-20,,Si,,No
Cond,27307,Cond-27307,RP,1605,RP-01605,L,17269,L-17269,Activo,"Alexandre GOMBA","2023-10-20 16:20:02",2023-10-20,,No,,Si
Cond,19129,Cond-19129,RP,5014,RP-05014,L,6821,L-06821,Activo,"Delgado Alejandro","2023-10-20 17:14:15",2023-05-03,,Si,,Si
Cond,25749,Cond-25749,,,-,L,7824,L-07824,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:33",2023-06-16,,Si,2258.0,No
Cond,29261,Cond-29261,RP,7601,RP-07601,L,18947,L-18947,Activo,"Alexandre GOMBA","2023-10-20 16:54:47",2023-10-20,,No,,Si
Cond,17415,Cond-17415,RP,3792,RP-03792,L,5195,L-05195,Activo,"Delgado Alejandro","2023-10-20 17:11:14",2023-05-03,,No,,Si
Cond,28857,Cond-28857,RP,6384,RP-06384,L,18154,L-18154,Activo,"Alexandre GOMBA","2023-10-20 16:47:40",2023-10-20,,No,,Si
Cond,13280,Cond-13280,RP,919,RP-00919,L,1218,L-01218,Activo,"Delgado Alejandro","2023-10-20 17:03:50",2023-05-03,,No,,No
Cond,28481,Cond-28481,RP,4787,RP-04787,L,18907,L-18907,Activo,"Alexandre GOMBA","2023-10-20 16:40:56",2023-10-20,,No,,Si
Cond,30243,Cond-30243,RP,3599,RP-03599,L,17635,L-17635,Activo,"Alexandre GOMBA","2023-11-16 16:00:58",2023-11-16,,Si,,Si
Cond,29381,Cond-29381,RP,20709,RP-20709,L,16135,L-16135,Activo,"Alexandre GOMBA","2023-10-20 16:56:53",2023-10-20,,No,,No
Cond,31657,Cond-31657,RP,22674,RP-22674,L,7077,L-07077,Activo,"Alexandre GOMBA","2024-01-10 22:25:17",2024-01-10,,No,,Si
Cond,29446,Cond-29446,RP,8174,RP-08174,L,17967,L-17967,Activo,"Alexandre GOMBA","2023-10-20 16:58:04",2023-10-20,,Si,,Si
Cond,16554,Cond-16554,RP,3120,RP-03120,L,4377,L-04377,Activo,"Delgado Alejandro","2023-10-20 17:09:30",2023-05-03,,No,,Si
Cond,12627,Cond-12627,RP,449,RP-00449,L,542,L-00542,Activo,"Delgado Alejandro","2023-10-20 17:02:46",2023-05-03,,No,,No
Cond,27022,Cond-27022,RP,20757,RP-20757,L,795,L-00795,Activo,"Alexandre GOMBA","2023-10-20 16:14:45",2023-10-20,,No,,Si
Cond,19345,Cond-19345,RP,5142,RP-05142,L,7034,L-07034,Activo,"Delgado Alejandro","2023-10-20 17:14:36",2023-05-03,,No,,No
Cond,21371,Cond-21371,RP,6661,RP-06661,L,8955,L-08955,Activo,"Delgado Alejandro","2023-10-20 17:18:27",2023-05-03,,Si,,No
Cond,17928,Cond-17928,RP,4205,RP-04205,L,5657,L-05657,Activo,"Delgado Alejandro","2023-10-20 17:12:16",2023-05-03,,No,,Si
Cond,25302,Cond-25302,,,-,L,5575,L-05575,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:31",2023-06-16,,Si,1592.68,No
Cond,13752,Cond-13752,RP,1262,RP-01262,L,1674,L-01674,Activo,"Delgado Alejandro","2023-10-20 17:04:43",2023-05-03,,No,,No
Cond,29004,Cond-29004,RP,21130,RP-21130,L,18996,L-18996,Activo,"Alexandre GOMBA","2023-10-20 16:50:15",2023-10-20,,Si,,Si
Cond,22263,Cond-22263,RP,7275,RP-07275,L,9828,L-09828,Activo,"Delgado Alejandro","2023-10-20 17:20:05",2023-05-03,,No,,Si
Cond,25328,Cond-25328,,,-,L,5723,L-05723,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:35",2023-06-16,,No,4580.38,No
Cond,32068,Cond-32068,RP,3692,RP-03692,L,19672,L-19672,Activo,"Alexandre GOMBA","2024-01-18 23:17:20",2024-01-18,,No,,
Cond,28090,Cond-28090,RP,3626,RP-03626,L,17311,L-17311,Activo,"Alexandre GOMBA","2023-10-20 16:33:51",2023-10-20,,No,,Si
Cond,19336,Cond-19336,RP,5137,RP-05137,L,7026,L-07026,Activo,"Delgado Alejandro","2023-10-20 17:14:35",2023-05-03,,No,,Si
Cond,18825,Cond-18825,RP,4819,RP-04819,L,6519,L-06519,Activo,"Delgado Alejandro","2023-10-20 17:13:40",2023-05-03,,No,,Si
Cond,22031,Cond-22031,RP,7142,RP-07142,L,9605,L-09605,Activo,"Delgado Alejandro","2023-10-20 17:19:43",2023-05-03,,Si,,Si
Cond,22593,Cond-22593,RP,7477,RP-07477,L,10132,L-10132,Activo,"Delgado Alejandro","2023-10-20 17:20:43",2023-05-03,,No,,Si
Cond,30881,Cond-30881,RP,6814,RP-06814,L,9311,L-09311,Activo,"Alexandre GOMBA","2023-11-16 16:16:00",2023-11-16,,Si,,No
Cond,28238,Cond-28238,RP,20667,RP-20667,L,14460,L-14460,Activo,"Alexandre GOMBA","2023-10-20 16:36:36",2023-10-20,,No,,No
Cond,18179,Cond-18179,RP,4382,RP-04382,L,5898,L-05898,Activo,"Delgado Alejandro","2023-10-20 17:12:43",2023-05-03,,No,,Si
Cond,28322,Cond-28322,RP,4419,RP-04419,L,17771,L-17771,Activo,"Alexandre GOMBA","2023-10-20 16:38:06",2023-10-20,,No,,Si
Cond,29648,Cond-29648,RP,459,RP-00459,L,17165,L-17165,Activo,"Alexandre GOMBA","2023-11-16 15:47:14",2023-11-16,,Si,,Si
Cond,17156,Cond-17156,RP,3604,RP-03604,L,4956,L-04956,Activo,"Delgado Alejandro","2023-10-20 17:10:50",2023-05-03,,No,,Si
Cond,25561,Cond-25561,,,-,L,6731,L-06731,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:07",2023-06-16,,No,12000.0,Si
Cond,27732,Cond-27732,RP,20906,RP-20906,L,3790,L-03790,Activo,"Alexandre GOMBA","2023-10-20 16:27:43",2023-10-20,,No,,Si
Cond,18419,Cond-18419,RP,4533,RP-04533,L,6138,L-06138,Activo,"Delgado Alejandro","2023-10-20 17:13:02",2023-05-03,,No,,Si
Cond,25508,Cond-25508,,,-,L,6361,L-06361,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:00",2023-06-16,,No,21000.0,No
Cond,24219,Cond-24219,,,-,L,220,L-00220,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:02",2023-06-16,,No,7000.0,Si
Cond,16679,Cond-16679,RP,3226,RP-03226,L,4500,L-04500,Activo,"Delgado Alejandro","2023-10-20 17:09:48",2023-05-03,,Si,,Si
Cond,27044,Cond-27044,RP,20764,RP-20764,L,834,L-00834,Activo,"Alexandre GOMBA","2023-10-20 16:15:08",2023-10-20,,No,,Si
Cond,12112,Cond-12112,RP,49,RP-00049,L,58,L-00058,Activo,"Delgado Alejandro","2023-10-20 17:01:40",2023-05-03,,Si,,Si
Cond,23701,Cond-23701,RP,8251,RP-08251,L,11225,L-11225,Activo,"Delgado Alejandro","2023-10-20 17:22:42",2023-05-03,,No,,Si
Cond,29883,Cond-29883,RP,484,RP-00484,L,2259,L-02259,Activo,"Alexandre GOMBA","2023-11-16 15:52:49",2023-11-16,,No,,Si
Cond,30244,Cond-30244,RP,3599,RP-03599,L,15556,L-15556,Activo,"Alexandre GOMBA","2023-11-16 16:00:59",2023-11-16,,No,,Si
Cond,16551,Cond-16551,RP,3117,RP-03117,L,4374,L-04374,Activo,"Delgado Alejandro","2023-10-20 17:09:30",2023-05-03,,Si,,Si
Cond,18286,Cond-18286,RP,4456,RP-04456,L,6006,L-06006,Activo,"Delgado Alejandro","2023-10-20 17:12:54",2023-05-03,,No,,Si
Cond,12929,Cond-12929,RP,639,RP-00639,L,824,L-00824,Activo,"Delgado Alejandro","2023-10-20 17:03:11",2023-05-03,,No,,Si
Cond,30074,Cond-30074,RP,23648,RP-23648,L,19457,L-19457,Activo,"Alexandre GOMBA","2023-11-16 15:57:03",2023-11-16,,No,,Si
Cond,28026,Cond-28026,RP,3392,RP-03392,L,17949,L-17949,Activo,"Alexandre GOMBA","2023-10-20 16:32:45",2023-10-20,,Si,,Si
Cond,21981,Cond-21981,RP,7108,RP-07108,L,9555,L-09555,Activo,"Delgado Alejandro","2023-10-20 17:19:37",2023-05-03,,Si,,Si
Cond,28612,Cond-28612,RP,5352,RP-05352,L,18748,L-18748,Activo,"Alexandre GOMBA","2023-10-20 16:43:17",2023-10-20,,No,,Si
Cond,26854,Cond-26854,RP,20732,RP-20732,L,323,L-00323,Activo,"Alexandre GOMBA","2023-10-20 16:11:45",2023-10-20,,Si,,Si
Cond,30263,Cond-30263,RP,20721,RP-20721,L,18395,L-18395,Activo,"Alexandre GOMBA","2023-11-16 16:01:30",2023-11-16,,No,,Si
Cond,29638,Cond-29638,RP,442,RP-00442,L,19481,L-19481,Activo,"Alexandre GOMBA","2023-11-16 15:47:01",2023-11-16,,No,,Si
Cond,18802,Cond-18802,RP,4801,RP-04801,L,6496,L-06496,Activo,"Delgado Alejandro","2023-10-20 17:13:37",2023-05-03,,No,,Si
Cond,25084,Cond-25084,,,-,L,4640,L-04640,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:02",2023-06-16,,Si,1.0,Si
Cond,16772,Cond-16772,RP,3307,RP-03307,L,4591,L-04591,Activo,"Delgado Alejandro","2023-10-20 17:10:03",2023-05-03,,Si,,Si
Cond,27567,Cond-27567,RP,2306,RP-02306,L,17700,L-17700,Activo,"Alexandre GOMBA","2023-10-20 16:24:42",2023-10-20,,Si,,No
Cond,13920,Cond-13920,RP,1368,RP-01368,L,1847,L-01847,Activo,"Delgado Alejandro","2023-10-20 17:05:01",2023-05-03,,No,,Si
Cond,25426,Cond-25426,,,-,L,6072,L-06072,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:49",2023-06-16,,No,3300.0,Si
Cond,24839,Cond-24839,,,-,L,3516,L-03516,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:28",2023-06-16,,No,5427.05,No
Cond,26223,Cond-26223,,,-,L,10272,L-10272,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:38",2023-06-16,,Si,2600.0,Si
Cond,23558,Cond-23558,RP,8145,RP-08145,L,11086,L-11086,Activo,"Delgado Alejandro","2023-10-20 17:22:27",2023-05-03,,No,,Si
Cond,13399,Cond-13399,RP,1007,RP-01007,L,1323,L-01323,Activo,"Delgado Alejandro","2023-10-20 17:04:03",2023-05-03,,No,,Si
Cond,20643,Cond-20643,RP,6127,RP-06127,L,8261,L-08261,Activo,"Delgado Alejandro","2023-10-20 17:17:04",2023-05-03,,Si,,No
Cond,28118,Cond-28118,RP,20978,RP-20978,L,11713,L-11713,Activo,"Alexandre GOMBA","2023-10-20 16:34:23",2023-10-20,,No,,Si
Cond,30098,Cond-30098,RP,20899,RP-20899,L,17913,L-17913,Activo,"Alexandre GOMBA","2023-11-16 15:57:38",2023-11-16,,No,,Si
Cond,13413,Cond-13413,RP,1018,RP-01018,L,1337,L-01337,Activo,"Delgado Alejandro","2023-10-20 17:04:05",2023-05-03,,No,,Si
Cond,22404,Cond-22404,RP,7370,RP-07370,L,9950,L-09950,Activo,"Delgado Alejandro","2023-10-20 17:20:23",2023-05-03,,Si,,Si
Cond,26866,Cond-26866,RP,20734,RP-20734,L,18713,L-18713,Activo,"Alexandre GOMBA","2023-10-20 16:12:00",2023-10-20,,No,,Si
Cond,31676,Cond-31676,RP,23844,RP-23844,L,14692,L-14692,Activo,"Alexandre GOMBA","2024-01-10 22:25:37",2024-01-10,,No,,Si
Cond,20687,Cond-20687,RP,6163,RP-06163,L,8301,L-08301,Activo,"Delgado Alejandro","2023-10-20 17:17:10",2023-05-03,,No,,No
Cond,21463,Cond-21463,RP,6733,RP-06733,L,9048,L-09048,Activo,"Delgado Alejandro","2023-10-20 17:18:37",2023-05-03,,No,,Si
Cond,15333,Cond-15333,RP,2315,RP-02315,L,3236,L-03236,Activo,"Delgado Alejandro","2023-10-20 17:07:25",2023-05-03,,No,,No
Cond,16174,Cond-16174,RP,2865,RP-02865,L,4008,L-04008,Activo,"Delgado Alejandro","2023-10-20 17:08:53",2023-05-03,,No,,No
Cond,28767,Cond-28767,RP,21106,RP-21106,L,17869,L-17869,Activo,"Alexandre GOMBA","2023-10-20 16:46:01",2023-10-20,,No,,Si
Cond,22384,Cond-22384,RP,7358,RP-07358,L,9932,L-09932,Activo,"Delgado Alejandro","2023-10-20 17:20:21",2023-05-03,,No,,Si
Cond,23567,Cond-23567,RP,8152,RP-08152,L,11095,L-11095,Activo,"Delgado Alejandro","2023-10-20 17:22:28",2023-05-03,,No,,Si
Cond,15095,Cond-15095,RP,2150,RP-02150,L,3001,L-03001,Activo,"Delgado Alejandro","2023-10-20 17:07:04",2023-05-03,,Si,,Si
Cond,18731,Cond-18731,RP,4756,RP-04756,L,6423,L-06423,Activo,"Delgado Alejandro","2023-10-20 17:13:28",2023-05-03,,No,,Si
Cond,22318,Cond-22318,RP,7316,RP-07316,L,9879,L-09879,Activo,"Delgado Alejandro","2023-10-20 17:20:12",2023-05-03,,Si,,Si
Cond,30792,Cond-30792,RP,20719,RP-20719,L,18318,L-18318,Activo,"Alexandre GOMBA","2023-11-16 16:13:51",2023-11-16,,No,,Si
Cond,23194,Cond-23194,RP,7924,RP-07924,L,10755,L-10755,Activo,"Delgado Alejandro","2023-10-20 17:21:50",2023-05-03,,No,,Si
Cond,25260,Cond-25260,,,-,L,5450,L-05450,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:26",2023-06-16,,No,1150.0,Si
Cond,12226,Cond-12226,RP,137,RP-00137,L,165,L-00165,Activo,"Delgado Alejandro","2023-10-20 17:01:55",2023-05-03,,No,,Si
Cond,12602,Cond-12602,RP,426,RP-00426,L,519,L-00519,Activo,"Delgado Alejandro","2023-10-20 17:02:44",2023-05-03,,No,,No
Cond,29390,Cond-29390,RP,7996,RP-07996,L,17607,L-17607,Activo,"Alexandre GOMBA","2023-10-20 16:57:03",2023-10-20,,No,,Si
Cond,13995,Cond-13995,RP,1413,RP-01413,L,1920,L-01920,Activo,"Delgado Alejandro","2023-10-20 17:05:08",2023-05-03,,No,,Si
Cond,12610,Cond-12610,RP,433,RP-00433,L,527,L-00527,Activo,"Delgado Alejandro","2023-10-20 17:02:45",2023-05-03,,No,,Si
Cond,15020,Cond-15020,RP,2099,RP-02099,L,2936,L-02936,Activo,"Delgado Alejandro","2023-10-20 17:06:55",2023-05-03,,No,,No
Cond,12619,Cond-12619,RP,442,RP-00442,L,534,L-00534,Activo,"Delgado Alejandro","2023-10-20 17:02:46",2023-05-03,,No,,Si
Cond,21336,Cond-21336,RP,6631,RP-06631,L,8929,L-08929,Activo,"Delgado Alejandro","2023-10-20 17:18:23",2023-05-03,,Si,,Si
Cond,20919,Cond-20919,RP,6353,RP-06353,L,8544,L-08544,Activo,"Delgado Alejandro","2023-10-20 17:17:41",2023-05-03,,No,,Si
Cond,26049,Cond-26049,,,-,L,9280,L-09280,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:15",2023-06-16,,No,2404.05,No
Cond,26400,Cond-26400,RP,19294,RP-19294,L,11453,L-11453,Activo,"Oscar Camps Solaesa","2023-10-20 17:23:02",2023-06-16,,No,,Si
Cond,30117,Cond-30117,RP,20748,RP-20748,L,3955,L-03955,Activo,"Alexandre GOMBA","2023-11-16 15:58:04",2023-11-16,,Si,,Si
Cond,22002,Cond-22002,RP,7122,RP-07122,L,9577,L-09577,Activo,"Delgado Alejandro","2023-10-20 17:19:40",2023-05-03,,No,,Si
Cond,19375,Cond-19375,RP,5156,RP-05156,L,7062,L-07062,Activo,"Delgado Alejandro","2023-10-20 17:14:39",2023-05-03,,No,,Si
Cond,27735,Cond-27735,RP,2740,RP-02740,L,18029,L-18029,Activo,"Alexandre GOMBA","2023-10-20 16:27:46",2023-10-20,,No,,Si
Cond,27105,Cond-27105,RP,20616,RP-20616,L,12411,L-12411,Activo,"Alexandre GOMBA","2023-10-20 16:16:15",2023-10-20,,Si,,Si
Cond,32042,Cond-32042,RP,23645,RP-23645,L,3625,L-03625,Activo,"Alexandre GOMBA","2024-01-18 23:16:50",2024-01-18,,No,,Si
Cond,28344,Cond-28344,RP,4482,RP-04482,L,17693,L-17693,Activo,"Alexandre GOMBA","2023-10-20 16:38:30",2023-10-20,,Si,,Si
Cond,22606,Cond-22606,RP,7488,RP-07488,L,10145,L-10145,Activo,"Delgado Alejandro","2023-10-20 17:20:45",2023-05-03,,No,,Si
Cond,25511,Cond-25511,,,-,L,6375,L-06375,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:00",2023-06-16,,No,5100.0,Si
Cond,24332,Cond-24332,,,-,L,891,L-00891,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:18",2023-06-16,,Si,5717.32,Si
Cond,20503,Cond-20503,RP,6014,RP-06014,L,8135,L-08135,Activo,"Delgado Alejandro","2023-10-20 17:16:45",2023-05-03,,No,,Si
Cond,29790,Cond-29790,RP,154,RP-00154,L,1669,L-01669,Activo,"Alexandre GOMBA","2023-11-16 15:50:47",2023-11-16,,No,,No
Cond,19523,Cond-19523,RP,5250,RP-05250,L,7204,L-07204,Activo,"Delgado Alejandro","2023-10-20 17:14:52",2023-05-03,,Si,,Si
Cond,29198,Cond-29198,RP,7263,RP-07263,L,18058,L-18058,Activo,"Alexandre GOMBA","2023-10-20 16:53:42",2023-10-20,,Si,,Si
Cond,20067,Cond-20067,RP,5653,RP-05653,L,7724,L-07724,Activo,"Delgado Alejandro","2023-10-20 17:15:53",2023-05-03,,No,,No
Cond,20349,Cond-20349,RP,5888,RP-05888,L,7997,L-07997,Activo,"Delgado Alejandro","2023-10-20 17:16:27",2023-05-03,,No,,No
Cond,12710,Cond-12710,RP,484,RP-00484,L,617,L-00617,Activo,"Delgado Alejandro","2023-10-20 17:02:51",2023-05-03,,No,,Si
Cond,30687,Cond-30687,RP,5370,RP-05370,L,17098,L-17098,Activo,"Alexandre GOMBA","2023-11-16 16:11:07",2023-11-16,,Si,,No
Cond,25192,Cond-25192,,,-,L,5089,L-05089,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:16",2023-06-16,,Si,23954.0,Si
Cond,25348,Cond-25348,,,-,L,5802,L-05802,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:38",2023-06-16,,No,4400.0,Si
Cond,31305,Cond-31305,RP,23776,RP-23776,L,12963,L-12963,Activo,"Alexandre GOMBA","2023-12-12 18:15:23",2023-12-12,,No,,No
Cond,27931,Cond-27931,RP,3080,RP-03080,L,17717,L-17717,Activo,"Alexandre GOMBA","2023-10-20 16:31:07",2023-10-20,,No,,Si
Cond,28399,Cond-28399,RP,4612,RP-04612,L,16716,L-16716,Activo,"Alexandre GOMBA","2023-10-20 16:39:29",2023-10-20,,No,,Si
Cond,16628,Cond-16628,RP,3185,RP-03185,L,4445,L-04445,Activo,"Delgado Alejandro","2023-10-20 17:09:41",2023-05-03,,No,,Si
Cond,30287,Cond-30287,RP,3814,RP-03814,L,5294,L-05294,Activo,"Alexandre GOMBA","2023-11-16 16:02:09",2023-11-16,,Si,,Si
Cond,23192,Cond-23192,RP,7923,RP-07923,L,10753,L-10753,Activo,"Delgado Alejandro","2023-10-20 17:21:50",2023-05-03,,No,,Si
Cond,22400,Cond-22400,RP,7368,RP-07368,L,9950,L-09950,Activo,"Delgado Alejandro","2023-10-20 17:20:23",2023-05-03,,Si,,Si
Cond,18513,Cond-18513,RP,4604,RP-04604,L,6226,L-06226,Activo,"Delgado Alejandro","2023-10-20 17:13:14",2023-05-03,,No,,Si
Cond,22759,Cond-22759,RP,7597,RP-07597,L,10300,L-10300,Activo,"Delgado Alejandro","2023-10-20 17:21:05",2023-05-03,,No,,Si
Cond,22841,Cond-22841,RP,7665,RP-07665,L,10380,L-10380,Activo,"Delgado Alejandro","2023-10-20 17:21:14",2023-05-03,,No,,No
Cond,23635,Cond-23635,RP,8200,RP-08200,L,11163,L-11163,Activo,"Delgado Alejandro","2023-10-20 17:22:35",2023-05-03,,No,,No
Cond,17609,Cond-17609,RP,3945,RP-03945,L,5359,L-05359,Activo,"Delgado Alejandro","2023-10-20 17:11:38",2023-05-03,,Si,,Si
Cond,20038,Cond-20038,RP,5629,RP-05629,L,7698,L-07698,Activo,"Delgado Alejandro","2023-10-20 17:15:50",2023-05-03,,Si,,Si
Cond,12059,Cond-12059,RP,8,RP-00008,L,6,L-00006,Activo,"Delgado Alejandro","2023-10-20 17:01:35",2023-05-03,,Si,,No
Cond,17166,Cond-17166,RP,3614,RP-03614,L,4963,L-04963,Activo,"Delgado Alejandro","2023-10-20 17:10:51",2023-05-03,,No,,Si
Cond,15034,Cond-15034,RP,2112,RP-02112,L,2950,L-02950,Activo,"Delgado Alejandro","2023-10-20 17:06:58",2023-05-03,,No,,No
Cond,15410,Cond-15410,RP,2371,RP-02371,L,3305,L-03305,Activo,"Delgado Alejandro","2023-10-20 17:07:34",2023-05-03,,No,,Si
Cond,12192,Cond-12192,RP,108,RP-00108,L,142,L-00142,Activo,"Delgado Alejandro","2023-10-20 17:01:50",2023-05-03,,No,,Si
Cond,13206,Cond-13206,RP,855,RP-00855,L,1148,L-01148,Activo,"Delgado Alejandro","2023-10-20 17:03:41",2023-05-03,,Si,,No
Cond,18815,Cond-18815,RP,4812,RP-04812,L,6508,L-06508,Activo,"Delgado Alejandro","2023-10-20 17:13:39",2023-05-03,,No,,No
Cond,19877,Cond-19877,RP,5485,RP-05485,L,7563,L-07563,Activo,"Delgado Alejandro","2023-10-20 17:15:28",2023-05-03,,Si,,Si
Cond,31817,Cond-31817,RP,22956,RP-22956,L,8377,L-08377,Activo,"Alexandre GOMBA","2024-01-10 22:28:03",2024-01-10,,No,,Si
Cond,24661,Cond-24661,,,-,L,2686,L-02686,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:03",2023-06-16,,No,8000.0,No
Cond,29341,Cond-29341,RP,7821,RP-07821,L,17187,L-17187,Activo,"Alexandre GOMBA","2023-10-20 16:56:10",2023-10-20,,Si,,Si
Cond,30156,Cond-30156,RP,155,RP-00155,L,4282,L-04282,Activo,"Alexandre GOMBA","2023-11-16 15:58:58",2023-11-16,,Si,,No
Cond,17329,Cond-17329,RP,3724,RP-03724,L,5123,L-05123,Activo,"Delgado Alejandro","2023-10-20 17:11:03",2023-05-03,,No,,Si
Cond,29858,Cond-29858,RP,23626,RP-23626,L,19463,L-19463,Activo,"Alexandre GOMBA","2023-11-16 15:52:17",2023-11-16,,No,,Si
Cond,30288,Cond-30288,RP,20789,RP-20789,L,5295,L-05295,Activo,"Alexandre GOMBA","2023-11-16 16:02:10",2023-11-16,,No,,No
Cond,25712,Cond-25712,,,-,L,7591,L-07591,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:28",2023-06-16,,No,7000.0,Si
Cond,19369,Cond-19369,RP,5155,RP-05155,L,7056,L-07056,Activo,"Delgado Alejandro","2023-10-20 17:14:38",2023-05-03,,No,,Si
Cond,31173,Cond-31173,RP,5400,RP-05400,L,11614,L-11614,Activo,"Alexandre GOMBA","2023-11-16 16:22:43",2023-11-16,,Si,,Si
Cond,28840,Cond-28840,RP,6370,RP-06370,L,14880,L-14880,Activo,"Alexandre GOMBA","2023-10-20 16:47:21",2023-10-20,,No,,Si
Cond,24330,Cond-24330,,,-,L,863,L-00863,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:17",2023-06-16,,No,6000.0,Si
Cond,16214,Cond-16214,RP,2884,RP-02884,L,4050,L-04050,Activo,"Delgado Alejandro","2023-10-20 17:08:58",2023-05-03,,Si,,Si
Cond,22101,Cond-22101,RP,7186,RP-07186,L,9675,L-09675,Activo,"Delgado Alejandro","2023-10-20 17:19:51",2023-05-03,,No,,Si
Cond,27847,Cond-27847,RP,20923,RP-20923,L,4136,L-04136,Activo,"Alexandre GOMBA","2023-10-20 16:29:40",2023-10-20,,No,,Si
Cond,27972,Cond-27972,RP,20648,RP-20648,L,16162,L-16162,Activo,"Alexandre GOMBA","2023-10-20 16:31:49",2023-10-20,,Si,,Si
Cond,26222,Cond-26222,,,-,L,10271,L-10271,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:38",2023-06-16,,Si,4000.0,Si
Cond,14421,Cond-14421,RP,1687,RP-01687,L,2372,L-02372,Activo,"Delgado Alejandro","2023-10-20 17:05:53",2023-05-03,,Si,,Si
Cond,29882,Cond-29882,RP,487,RP-00487,L,2258,L-02258,Activo,"Alexandre GOMBA","2023-11-16 15:52:48",2023-11-16,,No,,No
Cond,23132,Cond-23132,RP,7883,RP-07883,L,10695,L-10695,Activo,"Delgado Alejandro","2023-10-20 17:21:42",2023-05-03,,No,,Si
