"WO - ID - prefix","WO - ID - number","WO - ID","ID Solicitud de Acceso - prefix","ID Solicitud de Acceso - number","ID Solicitud de Acceso","ID Site de trabajo - prefix","ID Site de trabajo - number","ID Site de trabajo","ID Site de trabajo (Descargas Baterias) - prefix","ID Site de trabajo (Descargas Baterias) - number","ID Site de trabajo (Descargas Baterias)",Solicitante,Estado,"Fecha de creaciÃ³n","Ultimo cambio",TÃ­tulo,"DescripciÃ³n del Trabajo",Tipo,"Â¿Impacto en el servicio?","Fecha de inicio del impacto del servicio","Fecha de finalizaciÃ³n del impacto del servicio","Fecha ejecuciÃ³n","Estado Cierre","ID Ocean","Fecha prÃ³xima revisiÃ³n","ID de emplazamiento - prefix","ID de emplazamiento - number","ID de emplazamiento","Trabajo completo","Trabajo realizado","Fin de trabajo (previsto)","Fin del trabajo","Inicio de obra","Inicio de obra (previsto)","Reconocimiento requerido","No empezar antes","coordenadas - Latitude - WGS 84","coordenadas - Longitude - WGS 84","coordenadas - Elevation",RazÃ³n,"Trabajo realizado","Trabajo por hacer","PrÃ³xima visita preventiva en","PrÃ³xima visita PM","Â¿Se requiere acceso al sitio?",Dominio,"Fecha de inicio prevista","Fecha de finalizaciÃ³n prevista"
WO,2795,WO-2795,,,-,,,,SPA-SG,9301,SPA-SG09301,"System Administrator",Cerrado,"2023-11-14 18:51:24","2023-11-15 12:17:38","211234278388_SG9301-INSPECCION__OCA_-16-09-2020.PDF","211234278388_SG9301-INSPECCION__OCA_-16-09-2020.PDF","Inspecciones (OCA)",NO,,,,,,16.09.2023,LO,6072,LO-006072,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2922,WO-2922,,,-,,,,SPA-SG,9401,SPA-SG09401,"System Administrator",Cerrado,"2023-11-14 18:54:23","2023-11-15 12:24:31","2110134721496_SG9401-DEFECTOS_CORREGIDOS.PDF","2110134721496_SG9401-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,6078,LO-006078,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3552,WO-3552,,,-,,,,SPA-MX,3027,SPA-MX03027,"System Administrator",Cerrado,"2023-11-14 19:08:47","2023-11-15 12:09:22",081619401267_MX3027.PDF,081619401267_MX3027.PDF,"Revision (MTO)",NO,,,,,,,LO,4676,LO-004676,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3618,WO-3618,,,-,,,,SPA-ZX,564,SPA-ZX00564,"System Administrator",Cerrado,"2023-11-14 19:10:18","2023-11-15 12:16:58","1211271025381_ZX0563-REV_MTO_05-07-2022.PDF","1211271025381_ZX0563-REV_MTO_05-07-2022.PDF","Revision (MTO)",NO,,,,,,,LO,7791,LO-007791,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1045,WO-1045,,,-,,,,SPA-ZA,6963,SPA-ZA06963,"Delgado Alejandro",Cerrado,"2020-09-14 00:00:00","2023-09-07 20:16:35",Otros,,"Revision (MTO)",,,,,,,,LO,7646,LO-007646,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,127,WO-127,,,-,,,,SPA-SG,9154,SPA-SG09154,"Delgado Alejandro",Cerrado,,"2023-09-07 20:13:42",Otros,,"Revision (MTO)",,,,,,,,LO,6053,LO-006053,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2903,WO-2903,,,-,,,,SPA-AV,8929,SPA-AV08929,"System Administrator",Cerrado,"2023-11-14 18:53:57","2023-11-15 12:15:51",0810381019310_AV8929.PDF,0810381019310_AV8929.PDF,"Revision (MTO)",NO,,,,,,,LO,217,LO-000217,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1810,WO-1810,,,-,,,,SPA-HU,7193,SPA-HU07193,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:01",Otros,,"Revision (MTO)",,,,,,,,LO,2881,LO-002881,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1621,WO-1621,,,-,,,,SPA-HX,9809,SPA-HX09809,"Delgado Alejandro",Cerrado,"2022-06-17 10:59:00","2023-09-07 20:18:24","Parte incidencia",,"Revision (MTO)",,,,,,,,LO,2995,LO-002995,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2212,WO-2212,,,-,,,,SPA-SG,9306,SPA-SG09306,"System Administrator",Cerrado,"2023-11-14 18:37:50","2023-11-15 12:19:44","2112303314844_SG9306-REVISION__MTO_-08-08-2019.PDF","2112303314844_SG9306-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,6077,LO-006077,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,16,WO-016,,,-,,,,SPA-AB,6006,SPA-AB06006,"Delgado Alejandro",Cerrado,,"2023-09-07 20:13:20","Certificado favorable",,"Inspecciones (OCA)",,,,,,,,LO,43,LO-000043,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1579,WO-1579,,,-,,,,SPA-PO,4906,SPA-PO04906,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:16",Otros,,"Revision (MTO)",,,,,,,,LO,5489,LO-005489,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3499,WO-3499,,,-,,,,SPA-TO,546,SPA-TO00546,"System Administrator",Cerrado,"2023-11-14 19:07:34","2023-11-15 12:25:13","181301398568_TO00546-REV__MTO_07-06-2022.PDF","181301398568_TO00546-REV__MTO_07-06-2022.PDF","Revision (MTO)",NO,,,,,,,LO,6746,LO-006746,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1856,WO-1856,,,-,,,,SPA-VX,74,SPA-VX00074,"Delgado Alejandro",Cerrado,"2022-10-03 17:17:00","2023-09-07 20:19:10","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,7254,LO-007254,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3690,WO-3690,,,-,,,,SPA-ZX,557,SPA-ZX00557,"System Administrator",Cerrado,"2023-11-14 19:12:03","2023-11-15 12:13:00","2208494922536_ZX0557_-_AT-Z-020-22_-_EPILA_-_OCA.PDF","2208494922536_ZX0557_-_AT-Z-020-22_-_EPILA_-_OCA.PDF","Inspecciones (OCA)",NO,,,,,,19.07.2025,LO,7787,LO-007787,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2370,WO-2370,,,-,,,,SPA-CR,3104,SPA-CR03104,"System Administrator",Cerrado,"2023-11-14 18:41:35","2023-11-15 12:17:41","2112304813049_CR3104-REVISION__MTO_-11-02-2019.PDF","2112304813049_CR3104-REVISION__MTO_-11-02-2019.PDF","Revision (MTO)",NO,,,,,,,LO,1755,LO-001755,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2723,WO-2723,,,-,,,,SPA-SE,2202,SPA-SE02202,"System Administrator",Cerrado,"2023-11-14 18:49:44","2023-11-15 12:05:00","2112312631376_SE2202-REVISION__MTO_-09-09-2020.PDF","2112312631376_SE2202-REVISION__MTO_-09-09-2020.PDF","Revision (MTO)",NO,,,,,,,LO,6001,LO-006001,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1735,WO-1735,,,-,,,,SPA-AB,5925,SPA-AB05925,"Delgado Alejandro",Cerrado,"2022-08-25 00:00:00","2023-09-07 20:18:46",Otros,,"Revision (MTO)",,,,,,,,LO,37,LO-000037,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,248,WO-248,,,-,,,,SPA-BU,4156,SPA-BU04156,"Delgado Alejandro",Cerrado,"2019-08-08 00:00:00","2023-09-07 20:14:05",Otros,,"Revision (MTO)",,,,,,,,LO,665,LO-000665,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3341,WO-3341,,,-,,,,SPA-MX,3107,SPA-MX03107,"System Administrator",Cerrado,"2023-11-14 19:03:56","2023-11-15 12:20:57",1811450610369_MX3107.PDF,1811450610369_MX3107.PDF,"Revision (MTO)",NO,,,,,,,LO,4693,LO-004693,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2535,WO-2535,,,-,,,,SPA-PO,6637,SPA-PO06637,"System Administrator",Cerrado,"2023-11-14 18:45:30","2023-11-15 12:08:32","2112311120356_PO6637-REVISION__MTO_-21-04-2020.PDF","2112311120356_PO6637-REVISION__MTO_-21-04-2020.PDF","Revision (MTO)",NO,,,,,,,LO,5604,LO-005604,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1141,WO-1141,,,-,,,,SPA-CU,8496,SPA-CU08496,"Delgado Alejandro",Cerrado,,"2023-09-07 20:16:53",Otros,,"Revision (MTO)",,,,,,,,LO,2019,LO-002019,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3830,WO-3830,SAR,670,SAR-000670,SPA-AB,33,SPA-AB00033,,,,"Roberto Martin Martin",Abierto,"2024-01-12 12:53:33","2024-01-12 12:53:38","TÃ­tulo del trabajo","DescripciÃ³n del trabajo","InstalaciÃ³n Tenant",NO,,,,,,,,,-,false,,,,,,false,2024-01-12,,,,,,,,,,,,
WO,1540,WO-1540,,,-,,,,SPA-MA,2854,SPA-MA02854,"Delgado Alejandro",Cerrado,"2022-04-11 09:40:00","2023-09-07 20:18:09","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,3910,LO-003910,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2752,WO-2752,,,-,,,,SPA-ZA,6987,SPA-ZA06987,"System Administrator",Cerrado,"2023-11-14 18:50:24","2023-11-15 12:17:24","2112342427330_ZA6987-INSPECCION__OCA_-10-09-2020.PDF","2112342427330_ZA6987-INSPECCION__OCA_-10-09-2020.PDF","Inspecciones (OCA)",NO,,,,,,10.09.2023,LO,7654,LO-007654,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,791,WO-791,,,-,,,,SPA-AV,8503,SPA-AV08503,"Delgado Alejandro",Cerrado,,"2023-09-07 20:15:48",Otros,,"Revision (MTO)",,,,,,,,LO,171,LO-000171,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3492,WO-3492,,,-,,,,SPA-TO,532,SPA-TO00532,"System Administrator",Cerrado,"2023-11-14 19:07:24","2023-11-15 12:25:24","1812492921501_CERT_AT-TO-015_22_TOTEM_TO0532_LAS_VENTAS_CON_PEÃA_AGUILERA_CT.PDF","1812492921501_CERT_AT-TO-015_22_TOTEM_TO0532_LAS_VENTAS_CON_PEÃA_AGUILERA_CT.PDF","Inspecciones (OCA)",NO,,,,,,08.06.2025,LO,6737,LO-006737,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3348,WO-3348,,,-,,,,SPA-MX,3029,SPA-MX03029,"System Administrator",Cerrado,"2023-11-14 19:04:06","2023-11-15 12:09:29",181153072873_MX3029.PDF,181153072873_MX3029.PDF,"Revision (MTO)",NO,,,,,,,LO,4677,LO-004677,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2424,WO-2424,,,-,,,,SPA-GU,9199,SPA-GU09199,"System Administrator",Cerrado,"2023-11-14 18:42:52","2023-11-15 12:07:35","2112305212295_GU9199-REVISION__MTO_-06-03-2019.PDF","2112305212295_GU9199-REVISION__MTO_-06-03-2019.PDF","Revision (MTO)",NO,,,,,,,LO,2802,LO-002802,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3832,WO-3832,,,-,,,,,,,"Cristina Fernandez Garcia",Abierto,"2024-01-12 14:30:27","2024-01-12 14:31:56","PRUEBA MANUAL CLIENTES","Pruebas a partir del manual confeccionado para los clientes TOTEM",Refuerzos,NO,,,,,,,,,-,false,,,,,,false,2024-01-12,,,,,,,,,,,,
WO,212,WO-212,,,-,,,,SPA-ZX,586,SPA-ZX00586,"Delgado Alejandro",Cerrado,"2019-06-18 00:00:00","2023-09-07 20:13:58",Otros,,"Revision (MTO)",,,,,,,,LO,7795,LO-007795,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2914,WO-2914,,,-,,,,SPA-BU,4126,SPA-BU04126,"System Administrator",Cerrado,"2023-11-14 18:54:12","2023-11-15 12:08:22","211328177491_BU4126-DEFECTOS_CORREGIDOS.PDF","211328177491_BU4126-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,642,LO-000642,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,668,WO-668,,,-,,,,SPA-CS,170,SPA-CS00170,"Delgado Alejandro",Cerrado,"2020-06-02 00:00:00","2023-09-07 20:15:25",Otros,,"Revision (MTO)",,,,,,,,LO,1909,LO-001909,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,7,WO-007,,,-,,,,SPA-AB,5909,SPA-AB05909,"Delgado Alejandro",Cerrado,"2021-04-07 09:00:00","2023-09-07 20:13:18","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,32,LO-000032,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,623,WO-623,,,-,,,,SPA-AV,8921,SPA-AV08921,"Delgado Alejandro",Cerrado,"2020-10-08 00:00:00","2023-09-07 20:15:16",Otros,,"Revision (MTO)",,,,,,,,LO,215,LO-000215,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1234,WO-1234,,,-,,,,SPA-LE,1712,SPA-LE01712,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:10",Otros,,"Revision (MTO)",,,,,,,,LO,3469,LO-003469,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2708,WO-2708,,,-,,,,SPA-LE,1718,SPA-LE01718,"System Administrator",Cerrado,"2023-11-14 18:49:25","2023-11-15 12:13:23","2112312542_LE1718-REVISION__MTO_-23-06-2020.PDF","2112312542_LE1718-REVISION__MTO_-23-06-2020.PDF","Revision (MTO)",NO,,,,,,,LO,3474,LO-003474,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2476,WO-2476,,,-,,,,SPA-AB,6003,SPA-AB06003,"System Administrator",Cerrado,"2023-11-14 18:44:09","2023-11-15 12:23:27","2112310118792_AB6003-REVISION__MTO_-22-04-2020.DOC","2112310118792_AB6003-REVISION__MTO_-22-04-2020.DOC","Revision (MTO)",NO,,,,,,,LO,41,LO-000041,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1438,WO-1438,,,-,,,,SPA-CU,8316,SPA-CU08316,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:50",Otros,,"Revision (MTO)",,,,,,,,LO,1978,LO-001978,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3466,WO-3466,,,-,,,,SPA-TO,32,SPA-TO00032,"System Administrator",Cerrado,"2023-11-14 19:06:49","2023-11-15 12:08:44","1811172832754_TO00032-REV__MTO_20-06-2022.PDF","1811172832754_TO00032-REV__MTO_20-06-2022.PDF","Revision (MTO)",NO,,,,,,,LO,6643,LO-006643,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,827,WO-827,,,-,,,,SPA-BU,4136,SPA-BU04136,"Delgado Alejandro",Cerrado,"2020-10-14 00:00:00","2023-09-07 20:15:54",Otros,,"Revision (MTO)",,,,,,,,LO,650,LO-000650,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3570,WO-3570,,,-,,,,SPA-MA,2633,SPA-MA02633,"System Administrator",Cerrado,"2023-11-14 19:09:13","2023-11-15 12:10:54","251442009599_MA2633-REVISION__MTO_-22-08-2022.PDF","251442009599_MA2633-REVISION__MTO_-22-08-2022.PDF","Revision (MTO)",NO,,,,,,,LO,3863,LO-003863,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2729,WO-2729,,,-,,,,SPA-MA,2636,SPA-MA02636,"System Administrator",Cerrado,"2023-11-14 18:49:53","2023-11-15 12:19:39","2112312630664_MA2636-INSPECCION__OCA_-18-11-2020.PDF","2112312630664_MA2636-INSPECCION__OCA_-18-11-2020.PDF","Inspecciones (OCA)",NO,,,,,,18.11.2023,LO,3864,LO-003864,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1402,WO-1402,,,-,,,,SPA-CO,7122,SPA-CO07122,"Delgado Alejandro",Cerrado,"2022-04-11 10:06:00","2023-09-07 20:17:43","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,1636,LO-001636,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,122,WO-122,,,-,,,,SPA-SE,1328,SPA-SE01328,"Delgado Alejandro",Cerrado,"2019-09-05 00:00:00","2023-09-07 20:13:41",Otros,,"Revision (MTO)",,,,,,,,LO,5964,LO-005964,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3029,WO-3029,,,-,,,,SPA-SO,9812,SPA-SO09812,"System Administrator",Cerrado,"2023-11-14 18:56:52","2023-11-15 12:15:53",1808531413156_SO9812.PDF,1808531413156_SO9812.PDF,"Revision (MTO)",NO,,,,,,,LO,6138,LO-006138,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3218,WO-3218,,,-,,,,SPA-SS,5721,SPA-SS05721,"System Administrator",Cerrado,"2023-11-14 19:01:06","2023-11-15 12:10:58","0312263216091_SS5721-REV_MTO_17-08-2022.PDF","0312263216091_SS5721-REV_MTO_17-08-2022.PDF","Revision (MTO)",NO,,,,,,,LO,6256,LO-006256,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3230,WO-3230,,,-,,,,SPA-VA,2149,SPA-VA02149,"System Administrator",Cerrado,"2023-11-14 19:01:22","2023-11-15 12:15:17",0213430015346_VA2149.PDF,0213430015346_VA2149.PDF,"Revision (MTO)",NO,,,,,,,LO,7015,LO-007015,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3184,WO-3184,,,-,,,,SPA-GU,9191,SPA-GU09191,"System Administrator",Cerrado,"2023-11-14 19:00:18","2023-11-15 12:10:29",251325185761_GU9191.PDF,251325185761_GU9191.PDF,"Inspecciones (OCA)",NO,,,,,,16.07.2024,LO,2800,LO-002800,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,666,WO-666,,,-,,,,SPA-CS,109,SPA-CS00109,"Delgado Alejandro",Cerrado,"2020-06-03 00:00:00","2023-09-07 20:15:24",Otros,,"Revision (MTO)",,,,,,,,LO,1892,LO-001892,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2159,WO-2159,,,-,,,,SPA-BU,4250,SPA-BU04250,"System Administrator",Cerrado,"2023-11-14 18:36:34","2023-11-15 12:16:42","2112302627368_BU4250-REVISION__MTO_-08-08-2019.PDF","2112302627368_BU4250-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,711,LO-000711,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1761,WO-1761,,,-,,,,SPA-BU,4178,SPA-BU04178,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:51",Otros,,"Revision (MTO)",,,,,,,,LO,677,LO-000677,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3437,WO-3437,,,-,,,,SPA-CR,3104,SPA-CR03104,"System Administrator",Cerrado,"2023-11-14 19:06:09","2023-11-15 12:11:05","010924312655_CR3104-TOTEM.PDF","010924312655_CR3104-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,1755,LO-001755,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1200,WO-1200,,,-,,,,SPA-HX,9631,SPA-HX09631,"Delgado Alejandro",Cerrado,"2022-10-19 00:00:00","2023-09-07 20:17:04",Otros,,"Revision (MTO)",,,,,,,,LO,2963,LO-002963,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2388,WO-2388,,,-,,,,SPA-CR,3222,SPA-CR03222,"System Administrator",Cerrado,"2023-11-14 18:42:00","2023-11-15 12:09:11","211230505651_CR3222-REVISION__MTO_-11-02-2019.PDF","211230505651_CR3222-REVISION__MTO_-11-02-2019.PDF","Revision (MTO)",NO,,,,,,,LO,1778,LO-001778,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,843,WO-843,,,-,,,,SPA-BU,4229,SPA-BU04229,"Delgado Alejandro",Cerrado,"2020-10-14 00:00:00","2023-09-07 20:15:57",Otros,,"Revision (MTO)",,,,,,,,LO,699,LO-000699,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1768,WO-1768,,,-,,,,SPA-BU,4230,SPA-BU04230,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:53",Otros,,"Revision (MTO)",,,,,,,,LO,700,LO-000700,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2597,WO-2597,,,-,,,,SPA-AV,8604,SPA-AV08604,"System Administrator",Cerrado,"2023-11-14 18:46:54","2023-11-15 12:18:36","2112311722086_AV8604-INSPECCION__OCA_-12-10-2020.PDF","2112311722086_AV8604-INSPECCION__OCA_-12-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,12.10.2023,LO,186,LO-000186,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2616,WO-2616,,,-,,,,SPA-JX,8020,SPA-JX08020,"System Administrator",Cerrado,"2023-11-14 18:47:20","2023-11-15 12:23:02","2112311829833_JX8020-INSPECCION__OCA_-15-10-2020.PDF","2112311829833_JX8020-INSPECCION__OCA_-15-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,15.10.2023,LO,3311,LO-003311,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3015,WO-3015,,,-,,,,SPA-MX,654,SPA-MX00654,"System Administrator",Cerrado,"2023-11-14 18:56:32","2023-11-15 12:14:16",2109454413776_MX0654.PDF,2109454413776_MX0654.PDF,"Inspecciones (OCA)",NO,,,,,,18.10.2024,LO,4469,LO-004469,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1075,WO-1075,,,-,,,,SPA-CO,6835,SPA-CO06835,"Delgado Alejandro",Cerrado,"2021-10-22 10:00:00","2023-09-07 20:16:41","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,1609,LO-001609,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1911,WO-1911,,,-,,,,SPA-AL,8920,SPA-AL08920,"System Administrator",Cerrado,"2023-11-14 18:30:36","2023-11-15 12:19:46","2212433110033_OCA_LAT_AL8920_2021.PDF","2212433110033_OCA_LAT_AL8920_2021.PDF","Inspecciones (OCA)",NO,,,,,,10.11.2024,LO,115,LO-000115,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2053,WO-2053,,,-,,,,SPA-GR,7606,SPA-GR07606,"System Administrator",Cerrado,"2023-11-14 18:33:59","2023-11-15 12:16:35","2112300331226_GR7606-REVISION__MTO_-27-05-2019.PDF","2112300331226_GR7606-REVISION__MTO_-27-05-2019.PDF","Revision (MTO)",NO,,,,,,,LO,2727,LO-002727,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3236,WO-3236,,,-,,,,SPA-VA,2288,SPA-VA02288,"System Administrator",Cerrado,"2023-11-14 19:01:30","2023-11-15 12:14:26",0215372023070_VA2288.PDF,0215372023070_VA2288.PDF,"Revision (MTO)",NO,,,,,,,LO,7100,LO-007100,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1625,WO-1625,,,-,,,,SPA-LE,1501,SPA-LE01501,"Delgado Alejandro",Cerrado,"2022-04-21 10:47:00","2023-09-07 20:18:25","Parte incidencia",,"Revision (MTO)",,,,,,,,LO,3437,LO-003437,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,141,WO-141,,,-,,,,SPA-TE,4,SPA-TE00004,"Delgado Alejandro",Cerrado,"2020-02-27 00:00:00","2023-09-07 20:13:44",Otros,,"Revision (MTO)",,,,,,,,LO,6396,LO-006396,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,376,WO-376,,,-,,,,SPA-CO,7237,SPA-CO07237,"Delgado Alejandro",Cerrado,"2020-02-13 00:00:00","2023-09-07 20:14:29",Otros,,"Revision (MTO)",,,,,,,,LO,1657,LO-001657,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,555,WO-555,,,-,,,,SPA-TO,73,SPA-TO00073,"Delgado Alejandro",Cerrado,"2019-02-04 00:00:00","2023-09-07 20:15:03",Otros,,"Revision (MTO)",,,,,,,,LO,6661,LO-006661,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2487,WO-2487,,,-,,,,SPA-CS,170,SPA-CS00170,"System Administrator",Cerrado,"2023-11-14 18:44:25","2023-11-15 12:13:07","211231034434_CS0170-REVISION__MTO_-02-06-2020.DOC","211231034434_CS0170-REVISION__MTO_-02-06-2020.DOC","Revision (MTO)",NO,,,,,,,LO,1909,LO-001909,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,397,WO-397,,,-,,,,SPA-CR,4005,SPA-CR04005,"Delgado Alejandro",Cerrado,"2019-02-11 00:00:00","2023-09-07 20:14:33",Otros,,"Revision (MTO)",,,,,,,,LO,1810,LO-001810,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1508,WO-1508,,,-,,,,SPA-JX,7933,SPA-JX07933,"Delgado Alejandro",Cerrado,"2022-04-08 13:43:00","2023-09-07 20:18:03","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,3299,LO-003299,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1563,WO-1563,,,-,,,,SPA-MX,1047,SPA-MX01047,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:13",Otros,,"Revision (MTO)",,,,,,,,LO,4538,LO-004538,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2534,WO-2534,,,-,,,,SPA-PO,6326,SPA-PO06326,"System Administrator",Cerrado,"2023-11-14 18:45:29","2023-11-15 12:13:18","211231117590_PO6326-REVISION__MTO_-21-04-2020.PDF","211231117590_PO6326-REVISION__MTO_-21-04-2020.PDF","Revision (MTO)",NO,,,,,,,LO,5553,LO-005553,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1471,WO-1471,,,-,,,,SPA-GR,6007,SPA-GR06007,"Delgado Alejandro",Cerrado,"2022-08-09 00:00:00","2023-09-07 20:17:56",Otros,,"Revision (MTO)",,,,,,,,LO,2698,LO-002698,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3066,WO-3066,,,-,,,,,,,"System Administrator",Cerrado,"2023-11-14 18:57:36","2023-11-15 12:11:49","0412043828145_SA5602-REVISION__MTO_-25-09-2017.PDF","0412043828145_SA5602-REVISION__MTO_-25-09-2017.PDF","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,914,WO-914,,,-,,,,SPA-LE,921,SPA-LE00921,"Delgado Alejandro",Cerrado,"2020-06-26 00:00:00","2023-09-07 20:16:11",Otros,,"Revision (MTO)",,,,,,,,LO,3423,LO-003423,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2585,WO-2585,,,-,,,,SPA-PO,6127,SPA-PO06127,"System Administrator",Cerrado,"2023-11-14 18:46:38","2023-11-15 12:08:24","21123114684_PO6127-INSPECCION__OCA_-27-08-2020.PDF","21123114684_PO6127-INSPECCION__OCA_-27-08-2020.PDF","Inspecciones (OCA)",NO,,,,,,27.08.2023,LO,5529,LO-005529,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1270,WO-1270,,,-,,,,SPA-MX,3041,SPA-MX03041,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:17",Otros,,"Revision (MTO)",,,,,,,,LO,4683,LO-004683,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2957,WO-2957,,,-,,,,SPA-HX,9628,SPA-HX09628,"System Administrator",Cerrado,"2023-11-14 18:55:12","2023-11-15 12:22:03","221355021943_REVISION_ANUAL_CT_HX9628_2021.PDF","221355021943_REVISION_ANUAL_CT_HX9628_2021.PDF","Revision (MTO)",NO,,,,,,,LO,2961,LO-002961,false,,,,,,false,2023-11-14,,,,,,,,,,,,
