"Id Emplazamiento - prefix","Id Emplazamiento - number","Id Emplazamiento","Id Site - prefix","Id Site - number","Id Site",Estado,Autor,"Fecha de Creación","Ultimo cambio",Nombre,"Coordinates - Latitude - WGS 84","Coordinates - Longitude - WGS 84","Coordinates - Elevation",Tags,"Referencia Catastral","Plot/Terrace azimuth","Wind zone","Plot / terrace length","Plot / terrace width","Mobile performed","Mobile username","Date of mobile report","Uso del Terreno","Clasificación del terreno","Tipología Propiedad","Tipo de Propiedad","24x7 Access","Dirección Catastral","Access Control","Tipo de Instalación","Causa Rechazo Candidato","Infrastructure type","Non-Feasibility Reason","Fiber Feasibility","Photo report raw"
LO,4017,LO-004017,SPA-MA,9639,SPA-MA09639,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:41",MA9639,36.900244,-4.430807,529.0,,2648410UF7824N,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"CL VIÑUELA 16 Suelo SECT INDUST PP5 RESULT 54","No Restringido",Existente,,TORRE,,,
LO,4690,LO-004690,SPA-MX,3103,SPA-MX03103,Caído,"Oscar Camps Solaesa",2023-05-23,"2023-10-06 10:39:29",MX3103,40.237999,-3.76502,653.0,,,,,,,,,,,,"Propietario único",,No,,Restringido,Existente,,AZOTEA,,,
LO,1988,LO-001988,SPA-CU,8335,SPA-CU08335,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-27 20:20:43",CU8335,39.813359,-2.468659,981.0,,16280A51401001,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 514 Parcela 1001
CASA TITO. VILLARES DEL SAZ (CUENCA)","No Restringido",Existente,,TORRE,,,
LO,7073,LO-007073,SPA-VA,2241,SPA-VA02241,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:03:24",VA2241,41.520837,-4.714172,728.0,,7081104UM5978S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"PZ VICENTE ALEIXANDRE CAMPOS 208 47151 BOECILLO (VALLADOLID)","No Restringido",Existente,,TORRE,,,
LO,4361,LO-004361,SPA-MX,386,SPA-MX00386,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:38:07",MX0386,40.461712,-3.70091,706.0,,28900A90009000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,4745,LO-004745,SPA-MX,3812,SPA-MX03812,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:39:51",MX3812,40.470149,-3.700523,739.0,,0603603VK4800D,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,6104,LO-006104,SPA-SG,9694,SPA-SG09694,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:01:49",SG9694,41.102333,-4.20297,880.0,,40085A00105209,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Público,Si,"Polígono 3 Parcela 47 CARRETERA DE PRADENA.","No Restringido",Existente,,TORRE,,,
LO,5155,LO-005155,SPA-OR,9390,SPA-OR09390,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:59:03",OR9390,42.212439,-8.174855,191.0,,24133A01100904,,,,,,,,Agrícola,Rústico,"Comunidad Propietario",Privado,Si,"LG CORTEGADA Polígono 32 Parcela 982 MONTE LOMBA.","No Restringido",Existente,,TORRE,,,
LO,2798,LO-002798,SPA-GU,9188,SPA-GU09188,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:56:19",GU9188,40.68399,-2.24514,0.0,,19384A50300024,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"EM EXTRAMUROS Polígono 503 Parcela 5370 LA ZARCILLA. 19460 VILLANUEVA DE ALCORON","No Restringido",Existente,,TORRE,,,
LO,6448,LO-006448,SPA-TE,148,SPA-TE00148,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:50:48",TE0148,40.914357,-0.734214,969.0,,44176A01700190,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 17 Parcela 190 RUMARAL.","No Restringido",Existente,,TORRE,,,
LO,4716,LO-004716,SPA-MX,3514,SPA-MX03514,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:39:44",MX3514,40.25343,-3.242078,728.0,,28035A02400541,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,,"No Restringido",Existente,,TORRE,,,
LO,3289,LO-003289,SPA-JX,7805,SPA-JX07805,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:06:24",JX7805,38.345549,-3.544008,782.0,,23076A03600029,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"Polígono 36 Parcela 29 CASTA\OS","No Restringido",Existente,,TORRE,,,
LO,6111,LO-006111,SPA-SO,9720,SPA-SO09720,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:01:51",SO9720,41.849385,-1.917806,970.0,,42006A00900073,,,,,,,,,,"Doble Titularidad",Privado,Si,"Polígono 9 Parcela 73 A PTA NUEVA.","No Restringido",Existente,,TORRE,,,
LO,6143,LO-006143,SPA-SO,9826,SPA-SO09826,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:01:59",SO9826,41.724618,-2.312219,1032.0,,42026A00505302,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Público,Si,"Polígono 5 Parcela 5006","No Restringido",Existente,,TORRE,,,
LO,3466,LO-003466,SPA-LE,1693,SPA-LE01693,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:38",LE1693,42.547217,-6.781452,455.0,,2231703PH8123S,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"PL INDUSTRIA TORAL- Suelo","No Restringido",Existente,,TORRE,,,
LO,840,LO-000840,SPA-BX,302,SPA-BX00302,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:43:39",BX0302,41.490463,2.076865,0.0,,3113105DF2931C,,,,,,,,,,"Doble Titularidad",Privado,Si,"AV ALCALDE BARNILS 67",Restringido,Existente,,AZOTEA,,,
LO,8418,LO-008418,SPA-SE,3636,SPA-SE03636,Reservado,"Alexandre GOMBA",2023-11-22,"2023-11-22 16:09:34",SE3636,,,,,,,,,,,,,,,,,,,,Nuevo,,,,,
LO,2494,LO-002494,SPA-GC,8058,SPA-GC08058,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:55:54",GC8058,27.788093,-15.692267,0.0,,35013A00500109,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 5 Parcela 9002 CARRETERA",Restringido,Existente,,AZOTEA,,,
LO,7125,LO-007125,SPA-VA,4056,SPA-VA04056,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:03:37",VA4056,41.565405,-5.056441,702.0,,47018A01305012,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 13 Parcela 5180 ERAS . BERCERO (VALLADOLID)","No Restringido",Existente,,TORRE,,,
LO,4581,LO-004581,SPA-MX,1749,SPA-MX01749,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:39:08",MX1749,40.326029,-3.768371,0.0,,4844101VK3644S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,7379,LO-007379,SPA-VX,782,SPA-VX00782,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:52:22",VX0782,39.003298,-0.527794,6.0,,46147A04409003,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,"CL ANTIGA SENDA DE CÀRCER 1",,Existente,,AZOTEA,,,
LO,2943,LO-002943,SPA-HX,9520,SPA-HX09520,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:06:06",HX9520,37.207987,-6.909842,0.0,,21055A01000012,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 10 Parcela 12 CAÑADA TIO JUANITO. PALOS DE LA FRONTERA (HUELVA)","No Restringido",Existente,,TORRE,,,
LO,7515,LO-007515,SPA-VX,1363,SPA-VX01363,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:52:59",VX1363,39.570018,-0.332844,25.0,,9236922YJ2893E,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,"CL REI EN JAUME 5","No Restringido",Existente,,TORRE,,,
LO,1877,LO-001877,SPA-CS,81,SPA-CS00081,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:46:49",CS0081,39.990231,-0.034231,25.0,,12900A16309000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,1149,LO-001149,SPA-BX,1394,SPA-BX01394,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:45:09",BX1394,41.631565,2.296047,180.0,,,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,"CR RIBES 97","No Restringido",Existente,,AZOTEA,,,
LO,988,LO-000988,SPA-BX,622,SPA-BX00622,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:44:20",BX0622,41.409891,2.216333,0.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,6839,LO-006839,SPA-TX,7613,SPA-TX07613,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:05",TX7613,41.185718,1.45662,50.0,,0708404CF7600N,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,6791,LO-006791,SPA-TO,2322,SPA-TO02322,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:42:32",TO2322,40.108374,-3.680276,615.0,,2202105VK4420S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"AV SAN ISIDRO 1 ","No Restringido",Existente,,TORRE,,,
LO,866,LO-000866,SPA-BX,344,SPA-BX00344,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:43:46",BX0344,41.398863,2.157049,54.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,,Existente,,AZOTEA,,,
LO,6125,LO-006125,SPA-SO,9776,SPA-SO09776,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:01:54",SO9776,42.014187,-2.505622,1314.0,,42233A00300322,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 1 Parcela 5045","No Restringido",Existente,,TORRE,,,
LO,5977,LO-005977,SPA-SE,1807,SPA-SE01807,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:08:48",SE1807,37.327139,-5.856135,64.0,,41004A01009000,,,,,,,,,,"Propietario único",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,5676,LO-005676,SPA-SA,5505,SPA-SA05505,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:01:15",SA5505,40.977555,-5.676417,845.0,,4999102TL7349H,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,No,"CL PRINCIPE DE VERGARA 1","No Restringido",Existente,,AZOTEA,,,
LO,1333,LO-001333,SPA-BX,2805,SPA-BX02805,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:46:02",BX2805,41.531281,2.099965,155.0,,5084008DF2958H,,,,,,,,Residencial,Urbano,"Doble Titularidad",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,688,LO-000688,SPA-BU,4210,SPA-BU04210,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:55:37",BU4210,41.899659,-3.26945,0.0,,09147A51000285,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 510 Parcela 234 EL SOMERO. LA GALLEGA (BURGOS)","No Restringido",Existente,,,,,
LO,850,LO-000850,SPA-BX,319,SPA-BX00319,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:43:41",BX0319,41.389284,2.132454,64.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,"AV DIAGONAL 579 N2-587",,Existente,,AZOTEA,,,
LO,7132,LO-007132,SPA-VA,4097,SPA-VA04097,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:03:39",VA4097,42.175547,-5.191238,777.0,,47212A00105170,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 1 Parcela 5170 PICONES. VILLALBA DE LA LOMA (VALLADOLID)","No Restringido",Existente,,TORRE,,,
LO,2450,LO-002450,SPA-GC,1903,SPA-GC01903,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:55:40",GC1903,28.1279,-15.448941,0.0,,5911101DS5151S,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,248,LO-000248,SPA-AX,137,SPA-AX00137,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:42:41",AX0137,38.840066,0.107097,0.0,,,,,,,,,,Residencial,Urbano,"Acuerdo Marco",Privado,,,Restringido,Existente,,AZOTEA,,,
LO,6882,LO-006882,SPA-TX,7677,SPA-TX07677,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:16",TX7677,41.021214,0.825514,50.0,,43164A03000028,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Público,Si,"Polígono 30 Parcela 28, Pont de la Gallina","No Restringido",Existente,,AZOTEA,,,
LO,7428,LO-007428,SPA-VX,1049,SPA-VX01049,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:52:35",VX1049,39.472099,-0.414261,31.0,,46171A00409000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,"AV VICENTE BLASCO IBAÑEZ 22","No Restringido",Existente,,AZOTEA,,,
LO,5415,LO-005415,SPA-OX,9804,SPA-OX09804,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:00:07",OX9804,43.496669,-6.409456,947.0,,33059A05500111,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 164 Parcela 323 CHANA I.","No Restringido",Existente,,TORRE,,,
LO,7279,LO-007279,SPA-VX,115,SPA-VX00115,Caído,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:36:57",VX0115,39.310738,-0.317281,1.0,,,,,,,,,,Residencial,Urbano,"Land Agg (Telecom Ib.)",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,8503,LO-008503,SPA-BX,3501,SPA-BX03501,Reservado,"Alexandre GOMBA",2024-01-10,"2024-01-10 15:35:15",BX3501,,,,,,,,,,,,,,,,,,,,Nuevo,,,,,
LO,3078,LO-003078,SPA-IB,134,SPA-IB00134,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:48:28",IB0134,38.947153,1.243328,88.0,,07048A02100265,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,,"Polígono 21 Parcela 265 SA MORTERA. SANT JOSEP DE SA TALAIA (ILLES BALEARS)",Restringido,Existente,,TORRE,,,
LO,7126,LO-007126,SPA-VA,4067,SPA-VA04067,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:03:37",VA4067,42.192068,-5.116442,747.0,,47188A00300014,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 3 Parcela 14 VILLABARO. VEGA DE RUIPONCE (VALLADOLID)","No Restringido",Existente,,TORRE,,,
LO,7655,LO-007655,SPA-ZA,6989,SPA-ZA06989,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:04:06",ZA6989,41.394149,-6.019228,771.0,,49026A07500071,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 201 Parcela 102 EL HIGAL","No Restringido",Existente,,TORRE,,,
LO,1071,LO-001071,SPA-BX,965,SPA-BX00965,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:44:45",BX0965,41.40114,2.193424,10.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,1362,LO-001362,SPA-BX,3230,SPA-BX03230,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:46:09",BX3230,42.167768,1.885825,100.0,,08141A00200015,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Público,Si,"Polígono 2 Parcela 15 L'INSULA.","No Restringido",Existente,,TORRE,,,
LO,4161,LO-004161,SPA-MU,1164,SPA-MU01164,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:50:29",MU1164,38.047898,-1.169281,191.0,,30027A01200071,,,,,,,,,,"Doble Titularidad",Privado,Si," Polígono 12 Parcela 71","No Restringido",Existente,,TORRE,,,
LO,2316,LO-002316,SPA-CX,9093,SPA-CX09093,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:03",CX9093,43.374989,-8.434,65.0,,15900A01809000,,,,,,,,,,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,1260,LO-001260,SPA-BX,2071,SPA-BX02071,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:45:40",BX2071,41.903774,2.091794,200.0,,08258A00200005,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"DS MAS BUJONS Polígono 2 Parcela 89 BUJONS.","No Restringido",Existente,,TORRE,,,
LO,628,LO-000628,SPA-BU,4101,SPA-BU04101,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:55:25",BU4101,42.341674,-3.697667,873.0,,09900A01909000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,"CL VITORIA 17 BURGOS (Burgos) (BURGOS)","No Restringido",Existente,,,,,
LO,3845,LO-003845,SPA-MA,2583,SPA-MA02583,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:06:58",MA2583,36.738993,-4.419237,63.0,,29900A01509000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,3833,LO-003833,SPA-MA,2555,SPA-MA02555,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:06:54",MA2555,36.61601,-4.508701,56.0,,5235207UF6553N,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,3271,LO-003271,SPA-IB,1179,SPA-IB01179,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:49:20",IB1179,39.54285,3.338803,4.0,,45186A03209008,,,,,,,,Residencial,Urbano,"Land Agg (Telecom Ib.)",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,7563,LO-007563,SPA-VX,1642,SPA-VX01642,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:53:13",VX1642,39.053629,-0.492246,37.0,,,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"CL ANGEL 23","No Restringido",Existente,,AZOTEA,,,
LO,1681,LO-001681,SPA-CO,7902,SPA-CO07902,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:05:33",CO7902,37.805622,-5.023817,0.0,,,,,,,,,,Residencial,Urbano,"Acuerdo Marco",Privado,Si,"Polígono 16 Parcela 53. CABALLERA",Restringido,Existente,,TORRE,,,
LO,4820,LO-004820,SPA-MX,4813,SPA-MX04813,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:40:11",MX4813,40.413505,-3.788925,687.0,,3638001VK3734S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,"No Restringido",Existente,,AZOTEA,,,
LO,2234,LO-002234,SPA-CX,1803,SPA-CX01803,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:56:43",CX1803,43.260871,-8.367126,148.0,,15017A08700002,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 87 Parcela 2 AGUIEIROS","No Restringido",Existente,,TORRE,,,
LO,2730,LO-002730,SPA-GR,9403,SPA-GR09403,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:05:54",GR9403,37.17914,-3.589384,245.0,,18900A00009000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,2534,LO-002534,SPA-GI,179,SPA-GI00179,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:17",GI0179,42.440142,1.936351,1187.0,,2493701DG1929S,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"AV POLIESPORTIU 17520 ","No Restringido",Existente,,TORRE,,,
LO,2127,LO-002127,SPA-CX,400,SPA-CX00400,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:56:14",CX0400,43.302839,-8.369408,84.0,,15031A00309000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,TORRE,,,
LO,6778,LO-006778,SPA-TO,2106,SPA-TO02106,Caído,"Oscar Camps Solaesa",2023-05-24,"2023-10-27 20:20:00",TO2106,39.609164,-3.794147,775.0,,,,,,,,,,Residencial,Urbano,"Propietario único",,Si,,Restringido,Existente,,TORRE,,,
LO,1263,LO-001263,SPA-BX,2077,SPA-BX02077,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:45:41",BX2077,42.03535,1.873393,50.0,,08048A00100043,,,,,,,,,,"Propietario único",Privado,Si,"Polígono 1 Parcela 43 CAL FORROLL.","No Restringido",Existente,,TORRE,,,
LO,7482,LO-007482,SPA-VX,1212,SPA-VX01212,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:52:50",VX1212,39.422223,-0.384434,10.0,,5470907YJ2657S,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,2631,LO-002631,SPA-GI,8745,SPA-GI08745,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:43",GI8745,42.112632,2.997453,149.0,,17247A00800039,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"Polígono 8 Parcela 39 VILOPRIU.","No Restringido",Existente,,TORRE,,,
LO,2383,LO-002383,SPA-GC,110,SPA-GC00110,Caído,"Oscar Camps Solaesa",2023-05-23,"2023-10-06 10:39:18",GC0110,27.98026,-15.391881,0.0,,,,,,,,,,Residencial,Urbano,"Propietario único",,Si,"CL LA JARDINERA Polígono 7 Parcela 53","No Restringido",Existente,,TORRE,,,
LO,3014,LO-003014,SPA-IB,9,SPA-IB00009,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:48:09",IB0009,39.71908,2.864282,172.0,,07029A00100980,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,3498,LO-003498,SPA-LE,1823,SPA-LE01823,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:46",LE1823,42.394129,-5.711214,825.0,,24153A10605032,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 106 Parcela 5032 ARROTOS.","No Restringido",Existente,,TORRE,,,
LO,6846,LO-006846,SPA-TX,7624,SPA-TX07624,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:06",TX7624,41.076643,1.131546,4.0,,,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,1555,LO-001555,SPA-CC,6224,SPA-CC06224,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:05:02",CC6224,39.749294,-5.723172,433.0,,10163A00200059,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,,"Polígono 2 Parcela 59. DEHESA BOYAL",,Existente,,TORRE,,,
LO,8408,LO-008408,SPA-GR,4887,SPA-GR04887,Reservado,"Alexandre GOMBA",2023-11-15,"2023-11-15 15:25:18",GR4887,,,,,,,,,,,,,Residencial,Urbano,,,,,,Nuevo,,,,,
LO,1728,LO-001728,SPA-CR,3064,SPA-CR03064,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:53:49",CR3064,39.217191,-2.937427,0.0,,13082A02900008,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 29 Parcela 9. VENTA CAMPANA.","No Restringido",Existente,,TORRE,,,
LO,7810,LO-007810,SPA-ZX,923,SPA-ZX00923,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:54:07",ZX0923,41.491167,-0.261209,352.0,,50209A02700097,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 27 Parcela 97, FALCONES. ",,Existente,,TORRE,,,
LO,710,LO-000710,SPA-BU,4245,SPA-BU04245,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:55:42",BU4245,42.367463,-3.880756,929.0,,09307A50400615,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 504 Parcela 615 LAS COTORRAS. LAS QUINTANILLAS (BURGOS)","No Restringido",Existente,,TORRE,,,
LO,6755,LO-006755,SPA-TO,606,SPA-TO00606,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:42:25",TO0606,39.941694,-4.101916,0.0,,45019A03500009,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,,"Polígono 35 Parcela 9",Restringido,Existente,,TORRE,,,
LO,5323,LO-005323,SPA-OX,3014,SPA-OX03014,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:59:45",OX3014,43.368529,-6.391046,1038.0,,33073A07600202,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"Polígono 76 Parcela 202 MUP 325 SIERRA DE BUSMAYOR.","No Restringido",Existente,,TORRE,,,
LO,61,LO-000061,SPA-AB,6122,SPA-AB06122,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:53:32",AB6122,38.465791,-1.595069,0.0,,02037A02700125,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 27, Parcela 125.","No Restringido",Existente,,TORRE,,,
LO,5636,LO-005636,SPA-PX,7865,SPA-PX07865,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:01:04",PX7865,41.912251,-4.786808,842.0,,34010A32500020,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 325, Parcela 11, EL CASTILLO","No Restringido",Existente,,TORRE,,,
LO,5518,LO-005518,SPA-PO,6080,SPA-PO06080,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:00:34",PO6080,42.30327,-8.807408,129.0,,33068A00800833,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"RU ESTRADA DE BUEU (ALDAN) Polígono 32 Parcela 639 BOUZA","No Restringido",Existente,,TORRE,,,
LO,3873,LO-003873,SPA-MA,2699,SPA-MA02699,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:05",MA2699,36.584464,-4.848429,570.0,,4705102UF3540N,,,,,,,,,,"Propietario único",Privado,Si,"Polígono 2 Parcela 478 EL PUERTO","No Restringido",Existente,,TORRE,,,
LO,7170,LO-007170,SPA-VI,8722,SPA-VI08722,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:03:48",VI8722,43.047342,-3.007052,150.0,,06077A01100002,,,,,,,,Residencial,Urbano,"AAPP Privativo",Público,Si,,"No Restringido",Existente,,TORRE,,,
